Freq "Front Wall Bounce"
20.5078 61.710263635912824
21.9727 59.81654580948661
23.4375 57.02256110125886
24.9023 56.376734386310275
26.3672 62.54880567181159
27.832 63.462756002347746
29.2969 62.16804039767571
30.7617 63.374154035413156
32.2266 68.33293406429475
33.6914 70.49076172065693
35.1562 72.26474893556723
36.6211 73.93578297956397
38.0859 73.52295417484235
39.5508 75.81742961893549
41.0156 77.18532995488299
42.4805 78.18267304902447
43.9453 79.10866057100613
45.4102 80.14295757525811
46.875 80.702482382306
48.3398 81.26792953180649
51.2695 82.30511408936316
52.7344 82.6887903411968
54.1992 83.01718927171888
55.6641 83.35725349093445
58.5938 84.24231034457758
60.0586 84.46158966879014
62.9883 84.93320765302813
64.4531 85.1839662654644
67.3828 85.60095117436435
68.8477 85.73754268597921
71.7773 86.06683555810339
74.707 86.3322400933772
77.6367 86.54279006282141
79.1016 86.66660133764138
82.0312 86.84546076147701
84.9609 87.17926880522363
87.8906 87.42474369614841
90.8203 87.69123797165925
95.2148 87.83944509028817
98.1445 87.88590862000545
101.074 87.94670793452698
105.469 88.1443322131458
108.398 88.09486823394259
112.793 87.919844551896
117.188 87.79907184042801
120.117 88.12649543738847
124.512 88.42673549896203
128.906 88.42871470240273
133.301 88.4286672013239
139.16 88.03408930458639
143.555 87.9679645306184
147.949 88.15721757910511
153.809 88.20761897509635
159.668 87.8046765052527
165.527 87.4950839740921
171.387 87.9930397804042
177.246 87.99179206679678
183.105 87.79437473131166
188.965 87.68383656292991
196.289 87.48745843759114
203.613 87.31452701264574
210.938 87.85720858054508
218.262 87.45873528633363
225.586 87.0595907467067
232.91 87.28927704163549
241.699 87.5946259249771
250.488 87.34379131895687
259.277 87.91227674404836
268.066 87.95930247695136
276.855 87.33838200350245
287.109 87.1689403916558
297.363 87.18587416726277
307.617 86.91656975932605
319.336 86.28508731108546
329.59 86.15508374404298
341.309 85.87018060177024
353.027 86.62792512787153
366.211 86.16052426464212
379.395 85.77185563871065
392.578 84.88760450360492
405.762 85.4366056177066
420.41 85.72468920289849
435.059 86.76899412229264
451.172 86.5311851492134
465.82 85.71505553384159
483.398 85.65667979078897
499.512 84.53366674824294
517.09 83.61613099210034
536.133 82.77407312119676
555.176 82.49219609012125
574.219 83.68885067029261
594.727 85.61319000253319
615.234 85.56216190088135
637.207 84.90797418576523
659.18 84.97800266755497
682.617 85.30383493664927
707.52 86.21434674461644
732.422 84.33889756267057
757.324 85.24331377129015
785.156 83.73629577906993
811.523 85.44401467609231
840.82 84.78077511777887
870.117 85.15638968507349
900.879 86.25447725135241
933.105 84.78036369708458
965.332 85.61529342908992
1000.49 84.15321187477464
1035.64 86.47636488874112
1072.27 85.94450253933542
1108.89 87.35110899741227
1148.44 86.47433548932922
1189.45 85.8679462182016
1230.47 85.48451309223911
1274.41 84.73629752061491
1319.82 85.14313488662924
1366.7 85.23974846793857
1413.57 85.79795698309898
1463.38 85.4716593827956
1516.11 84.18363437858847
1568.85 83.83119410745567
1624.51 84.74457341518259
1681.64 84.20811737423138
1741.7 83.98156895511782
1803.22 83.92600271386785
1866.21 83.86903893100663
1932.13 83.25947924299346
1999.51 83.15152058589479
2069.82 84.02083526107542
2143.07 85.76305545806991
2219.24 85.4833267851922
2296.88 86.1317772921107
2378.91 87.33995378701961
2462.4 86.83850896911714
2548.83 86.40176212203538
2639.65 86.9802862478876
2731.93 86.65378582087423
2828.61 85.8554554262213
2928.22 85.57357972132297
3030.76 86.02161979959715
3137.7 85.68351821371168
3249.02 86.20728372559003
3363.28 86.85143934848541
3481.93 87.6268925289345
3604.98 87.46225307058769
3732.42 87.98562949282936
3864.26 86.7191869388577
4000.49 87.49153578011926
4141.11 87.49361604326945
4287.6 87.78564102400233
4438.48 88.02597001057025
4595.21 87.73878094459522
4756.35 88.01668146653978
4924.8 87.97694949393868
5097.66 87.41548234405204
5277.83 87.01205876860979
5463.87 87.47952762419108
5657.23 87.7438330854358
5856.45 87.64452437105437
6062.99 87.54329767642325
6276.86 87.51881370497493
6498.05 87.98943987934084
6726.56 88.25717581223438
6963.87 88.03394894529156
7209.96 87.9025236913257
7464.84 87.92022234226901
7727.05 88.13833528020054
7999.51 88.08316052635641
8282.23 88.00650011780807
8573.73 88.06828821537687
8876.95 88.26112200272067
9188.96 87.37782599975478
9514.16 86.63959834446925
9849.61 86.20633493239752
10196.8 84.9381132896026
10555.7 84.22952569648028
10927.7 86.89929126743027
11313.0 87.85437296846747
11712.9 88.38707995415854
12126.0 88.74845649968475
12553.7 89.6010609863485
12996.1 89.94342906501173
13454.6 89.69778332476916
13929.2 90.77376018662353
14419.9 90.92903978481759
14928.2 90.67973184247485
15455.6 89.9890085946822
16000.5 89.8441122410339
16564.5 89.96847313922655
17148.9 89.82474433173452
17752.4 91.34440562315221
18379.4 94.24904373456224
19026.9 97.5024482689537
19697.8 97.70042487263328
19999.5 96.48172003245632
