Freq "Ceiling Bounce"
20.5078 60.46584199281665
21.9727 51.64110366002177
23.4375 58.31064252978868
24.9023 46.47376636570684
26.3672 56.40018655428247
27.832 51.85896307447129
29.2969 58.963204281960145
30.7617 60.3768090598621
32.2266 64.54053919301654
33.6914 67.54055745438782
35.1562 69.95234830420853
36.6211 71.93830686614938
38.0859 75.34945852904833
39.5508 77.2653940059447
41.0156 79.40907377879049
42.4805 80.80951624816531
43.9453 82.30508363542472
45.4102 83.56996287151694
46.875 84.68582285239147
48.3398 85.66176603893362
51.2695 87.27521794033304
52.7344 87.925278126161
54.1992 88.56049796134522
55.6641 89.11633750389136
58.5938 90.0339304713842
60.0586 90.42646541211835
62.9883 90.99460417849899
64.4531 91.21849716495767
67.3828 91.4945287127514
68.8477 91.6283956474593
71.7773 91.85054017691431
74.707 91.94588700190647
77.6367 91.97889298353118
79.1016 91.99841207854932
82.0312 92.0252255748423
84.9609 92.0528770516613
87.8906 92.05418076070124
90.8203 91.99475536656016
95.2148 92.02684034290348
98.1445 92.06926896257818
101.074 92.02386909146934
105.469 92.04131784916264
108.398 91.99610235116303
112.793 91.90500152768757
117.188 91.98267184836013
120.117 91.89523541030272
124.512 91.83135901386964
128.906 92.01561087909555
133.301 91.8722230126312
139.16 91.5906700347611
143.555 91.43871763628545
147.949 91.63957457945051
153.809 91.61119466239057
159.668 91.62357206074982
165.527 91.5283278051121
171.387 91.27060031169816
177.246 91.21730372706985
183.105 91.03240310382584
188.965 91.14722806376777
196.289 91.26380554341942
203.613 90.92196376084493
210.938 90.85673079610683
218.262 90.74047564567684
225.586 90.58963340780117
232.91 90.44217909308624
241.699 90.13963929827223
250.488 90.16310892364773
259.277 90.22227803145674
268.066 89.75917193050428
276.855 89.9035487825754
287.109 89.65020252398212
297.363 89.94119982423975
307.617 90.25334916946302
319.336 89.85047040132908
329.59 89.74568303329738
341.309 89.50407680554208
353.027 89.3732763497431
366.211 89.80241799737567
379.395 89.96446262745769
392.578 89.39629871771308
405.762 90.04751319007308
420.41 90.34303451906355
435.059 89.84946211036439
451.172 90.05528897288335
465.82 89.47156621719269
483.398 89.88788468246176
499.512 89.82614724951313
517.09 89.72798847831308
536.133 88.53785771939471
555.176 89.52848542446759
574.219 89.53708580321269
594.727 88.45251318412963
615.234 88.82313950851888
637.207 88.37818878673981
659.18 88.35303375937272
682.617 87.68290072908127
707.52 89.89577648115886
732.422 90.9553231249501
757.324 90.69854437626435
785.156 90.67548571675914
811.523 90.99531172037963
840.82 91.62645623374306
870.117 89.53490954475797
900.879 89.02707156141602
933.105 89.71415841357114
965.332 89.69156929640342
1000.49 89.32394491740567
1035.64 88.23993885041882
1072.27 89.59401036172363
1108.89 91.35562576261452
1148.44 90.18213910050868
1189.45 89.05520737792037
1230.47 89.15471515791012
1274.41 89.62914846197754
1319.82 89.96398697604654
1366.7 90.25532623215172
1413.57 90.05236642765546
1463.38 90.73980123881412
1516.11 89.5352182395505
1568.85 89.74589587117038
1624.51 91.78754662521467
1681.64 89.51080784309868
1741.7 88.87368179635206
1803.22 87.71939182595447
1866.21 89.3157318198966
1932.13 90.34209039598845
1999.51 89.97072412889524
2069.82 88.66799772069174
2143.07 88.97034652220144
2219.24 88.75229496990949
2296.88 87.53969019824217
2378.91 87.28588727529439
2462.4 86.7278677874476
2548.83 85.75297064567218
2639.65 85.64056326805613
2731.93 85.40304146330804
2828.61 84.13275539318572
2928.22 82.90039031097456
3030.76 81.29307395945447
3137.7 81.76916405314749
3249.02 82.41913889776174
3363.28 83.22198267789688
3481.93 84.83512108754411
3604.98 86.3355591419214
3732.42 87.35020349769644
3864.26 87.90350566620603
4000.49 88.37988879022471
4141.11 88.06883674961313
4287.6 87.11976400380489
4438.48 86.25100554518508
4595.21 86.81647216577062
4756.35 87.46391823390688
4924.8 88.39385029240954
5097.66 89.56189422777047
5277.83 89.67857440512111
5463.87 89.23587168663374
5657.23 89.41972545453953
5856.45 88.7984668746115
6062.99 88.93562006192603
6276.86 88.13027663587135
6498.05 87.70224456357919
6726.56 86.4732604123384
6963.87 85.40100033932563
7209.96 84.65770896225983
7464.84 84.45444174000765
7727.05 83.84870807538843
7999.51 82.79979944669685
8282.23 82.4255135421102
8573.73 83.0122203729287
8876.95 83.13253327141469
9188.96 82.53928672792316
9514.16 81.92355997935006
9849.61 81.56297046297227
10196.8 81.99057695687239
10555.7 82.56400831100541
10927.7 81.83289039778828
11313.0 80.2477773933635
11712.9 81.25059548287996
12126.0 81.99911530223744
12553.7 81.5990824797961
12996.1 81.98436513494423
13454.6 80.66345933507075
13929.2 79.97259621692575
14419.9 79.228324442875
14928.2 75.91419685972171
15455.6 75.41638555903472
16000.5 73.64290008250407
16564.5 70.82145855046336
17148.9 74.48100302520412
17752.4 71.37476714547083
18379.4 64.38119665916793
19026.9 67.92120993196028
19697.8 65.49191431837991
19999.5 66.20065104504138
