Freq "Early Reflections"
20.5078 39.01068875598793
21.9727 50.368542315253535
23.4375 48.03122548291492
24.9023 45.09501993749228
26.3672 50.85066127727629
27.832 51.587507075862476
29.2969 52.59085970770013
30.7617 54.98960545662439
32.2266 58.035452506064956
33.6914 59.165343791349216
35.1562 61.040460106216244
36.6211 62.611810029185534
38.0859 64.17475653339054
39.5508 65.52351444677775
41.0156 66.6877440475264
42.4805 68.02061465660567
43.9453 68.99473917438999
45.4102 69.8802139634358
46.875 70.73067157862512
48.3398 71.53163210012276
51.2695 72.88635170482472
52.7344 73.54380898875856
54.1992 74.1723852336116
55.6641 74.74815519257584
58.5938 75.82439870786482
60.0586 76.31789452875807
62.9883 77.13843376967334
64.4531 77.65941497241151
67.3828 78.52140743044612
68.8477 78.95478311053255
71.7773 79.7585550307175
74.707 80.51468498355273
77.6367 81.23129504856416
79.1016 81.51700447245045
82.0312 82.04360573541842
84.9609 82.6128848991875
87.8906 83.12499180109239
90.8203 83.51099486578164
95.2148 84.07963274987748
98.1445 84.39229984542533
101.074 84.60731092463718
105.469 84.93127464616701
108.398 85.14913233896458
112.793 85.21806862468928
117.188 85.37691612249255
120.117 85.4839027437374
124.512 85.54267583990496
128.906 85.65043210815406
133.301 85.62384624403997
139.16 85.61814290950637
143.555 85.62749832859853
147.949 85.63326424032532
153.809 85.59620829612889
159.668 85.44571660936622
165.527 85.23320566060521
171.387 85.06588874313003
177.246 85.02058454777637
183.105 85.08580236704694
188.965 85.00036473089298
196.289 85.04509186508538
203.613 85.02934032010609
210.938 85.068267449074
218.262 85.06265307569961
225.586 84.87691500946059
232.91 84.74358175817508
241.699 84.61053396015127
250.488 84.74887343154963
259.277 84.75104311151765
268.066 84.6526512643341
276.855 84.19979455160501
287.109 84.09268688430416
297.363 84.02822266210154
307.617 84.0853739242241
319.336 84.01196264248206
329.59 83.81102350117197
341.309 83.60109346589988
353.027 83.93022760258691
366.211 83.47677657860608
379.395 83.08993330823384
392.578 83.19495374529374
405.762 83.170792267825
420.41 83.1089629227598
435.059 82.89531762554299
451.172 83.41348693548021
465.82 83.21316541192633
483.398 83.4639126913859
499.512 83.38103464168223
517.09 83.09606414681511
536.133 83.0468262509464
555.176 82.82978989716196
574.219 82.86544023549908
594.727 82.68996192665736
615.234 82.47643765449524
637.207 82.22767928853344
659.18 82.79117041523546
682.617 82.40305360854083
707.52 82.11435038239159
732.422 81.82746010252879
757.324 81.22344336273119
785.156 81.92421726903106
811.523 81.93761449741724
840.82 81.91017885919288
870.117 81.42697173420245
900.879 80.80747649113806
933.105 81.508384153626
965.332 81.44012492138452
1000.49 80.80429184177854
1035.64 80.5963984738545
1072.27 80.70236456136054
1108.89 81.33806122270748
1148.44 82.16457226151293
1189.45 81.74780225618842
1230.47 82.66407365529362
1274.41 82.29524971750182
1319.82 81.86411609558245
1366.7 81.63864368391873
1413.57 82.1618204557686
1463.38 81.3119700170206
1516.11 81.7524362408054
1568.85 82.86118197798466
1624.51 82.23133409519897
1681.64 83.0891195646468
1741.7 82.64230946788749
1803.22 82.26292427828466
1866.21 81.94124397651078
1932.13 81.32391621427922
1999.51 81.40032546569293
2069.82 81.12825659557845
2143.07 81.08713182749206
2219.24 80.96975079836733
2296.88 81.00300222532248
2378.91 80.86723770949095
2462.4 81.02534984542214
2548.83 80.91443540474347
2639.65 80.98040427350446
2731.93 81.12679778219535
2828.61 81.30725294684007
2928.22 81.36305755370266
3030.76 81.74593540428799
3137.7 82.08670374571186
3249.02 82.54128892433637
3363.28 82.9310257603489
3481.93 83.06515666702396
3604.98 83.28220074830607
3732.42 82.96273987948811
3864.26 82.84726531810229
4000.49 82.44091982604324
4141.11 82.58468087523119
4287.6 82.56756878976428
4438.48 82.65819883688945
4595.21 83.06238965778672
4756.35 83.28884707657332
4924.8 83.38361086178719
5097.66 83.37337837200202
5277.83 83.15786773571894
5463.87 83.35789728876726
5657.23 83.35563958788313
5856.45 83.2264953747656
6062.99 83.19432123414305
6276.86 83.22304290879381
6498.05 83.31125113825253
6726.56 83.36668545259835
6963.87 83.29401396497666
7209.96 83.21605845343933
7464.84 83.24747862344886
7727.05 83.32555799162182
7999.51 83.32925444145945
8282.23 83.23776204917509
8573.73 83.15889457979478
8876.95 83.17879058835524
9188.96 83.1168267038841
9514.16 83.19083791302964
9849.61 83.48963825409177
10196.8 83.74069285619518
10555.7 83.68835266654494
10927.7 83.58880158512963
11313.0 83.52063870137007
11712.9 83.40046131684798
12126.0 83.3094126644766
12553.7 83.14927020520429
12996.1 82.98480162045459
13454.6 82.5901515302188
13929.2 82.19672877253441
14419.9 82.0341756096302
14928.2 81.7410680904692
15455.6 81.37460298348452
16000.5 80.72788053961668
16564.5 79.61839817635651
17148.9 79.45974872695714
17752.4 79.60326212722727
18379.4 79.1129264411732
19026.9 78.27795151879985
19697.8 77.44642962328159
19999.5 77.21393980330903
