Freq "Estimated In-Room Response"
20.5078 57.40401829898295
21.9727 56.39366062349828
23.4375 59.51750285503354
24.9023 61.50848642210741
26.3672 62.443341451613804
27.832 63.41617724435494
29.2969 64.40710300689634
30.7617 65.65678057709962
32.2266 67.3530125053927
33.6914 68.18650435486158
35.1562 69.29961650628283
36.6211 70.58164984686282
38.0859 71.50668662671298
39.5508 72.56180648895571
41.0156 73.24628061690882
42.4805 73.8088421022775
43.9453 75.09882973598219
45.4102 76.04075634309562
46.875 76.85342267104846
48.3398 77.65313920094894
51.2695 79.23506898124715
52.7344 79.85484581826564
54.1992 80.50809830998932
55.6641 81.1143906471666
58.5938 82.27387808838837
60.0586 82.7832619407175
62.9883 83.85283081032907
64.4531 84.34207093936581
67.3828 85.24287115490391
68.8477 85.6130866890453
71.7773 86.46221443762069
74.707 87.21685687959423
77.6367 87.86391503775467
79.1016 88.1454676094197
82.0312 88.64145684911122
84.9609 89.09538057194881
87.8906 89.44244736959293
90.8203 89.65719230048768
95.2148 89.84940566915157
98.1445 89.90668160498606
101.074 89.83228769414747
105.469 89.81118906264359
108.398 89.82116474743799
112.793 89.88074780578978
117.188 89.7556622726785
120.117 89.66321479435962
124.512 89.51451572059854
128.906 89.31263523809757
133.301 89.16059594437267
139.16 88.88286767563667
143.555 88.67276926576335
147.949 88.51427553869068
153.809 88.28433708993985
159.668 88.14304549646471
165.527 88.32436493135732
171.387 88.0904357059706
177.246 87.86849251138679
183.105 87.5684569337262
188.965 87.45519625511396
196.289 87.42387246194554
203.613 87.21854110044477
210.938 87.19050232186306
218.262 87.10397536241155
225.586 86.93623207422357
232.91 86.98900846622954
241.699 86.83210392180555
250.488 86.54855693237067
259.277 87.06063514133476
268.066 86.63696219835606
276.855 86.58803169550357
287.109 86.80992314644931
297.363 86.80089136710238
307.617 87.10441379319312
319.336 86.53495953411715
329.59 86.41738447110666
341.309 86.13239034656768
353.027 86.12019253566378
366.211 86.0934918586621
379.395 86.69721733765773
392.578 86.42155514346203
405.762 86.10120223951881
420.41 86.03328936240325
435.059 85.11140554839807
451.172 87.25671455177955
465.82 87.01188260760529
483.398 87.2181848899677
499.512 86.7534841857459
517.09 86.58037605094529
536.133 85.51776583084522
555.176 86.43011076598684
574.219 86.70147477667044
594.727 86.19990762900021
615.234 87.0218987962302
637.207 87.31249396269622
659.18 85.81694989543674
682.617 85.83163281661015
707.52 86.50394712185503
732.422 85.68306222485211
757.324 85.65715282737392
785.156 85.47089656727982
811.523 85.1288572135545
840.82 87.81551389817488
870.117 88.73207583943685
900.879 89.40096373948401
933.105 88.95479900254581
965.332 87.88209266427347
1000.49 86.54641434018498
1035.64 86.13496500820821
1072.27 85.88057186145662
1108.89 85.10117603919542
1148.44 84.08195526887982
1189.45 83.37457032548897
1230.47 83.6147237163695
1274.41 83.78445941572426
1319.82 84.04588451436251
1366.7 83.87795607982724
1413.57 83.79667742894648
1463.38 83.35920223372563
1516.11 83.03322235278881
1568.85 82.40195699686954
1624.51 82.78247387237025
1681.64 83.82647245953254
1741.7 83.43734746487897
1803.22 83.02656396668752
1866.21 82.79926731783424
1932.13 82.58818741915275
1999.51 82.83024792081582
2069.82 83.13257561255729
2143.07 83.42761841805964
2219.24 83.40828642922571
2296.88 83.30623168506204
2378.91 83.69932766780934
2462.4 84.3987611394078
2548.83 85.00826101558647
2639.65 84.48206883449694
2731.93 83.6437156963848
2828.61 83.73814587151452
2928.22 84.04782419616578
3030.76 84.19649298527168
3137.7 84.20041555185918
3249.02 84.27706089986728
3363.28 84.0315182353729
3481.93 84.13872365264862
3604.98 84.34121077957998
3732.42 84.42037264404732
3864.26 84.38594659102502
4000.49 83.81376202067099
4141.11 84.39099965947103
4287.6 85.28074102227052
4438.48 85.71505548761809
4595.21 85.69897942307834
4756.35 85.81320541366168
4924.8 86.21723417498531
5097.66 85.92224945864
5277.83 85.38796721035108
5463.87 84.99396603917282
5657.23 84.80781726591016
5856.45 85.00707162546132
6062.99 85.38327511377611
6276.86 85.06990782824676
6498.05 84.85865157833321
6726.56 85.33299348988211
6963.87 85.24250504763117
7209.96 85.54611811202223
7464.84 85.34291644949282
7727.05 85.0249367575478
7999.51 85.08533827999851
8282.23 84.77257399919567
8573.73 85.10718043905457
8876.95 84.66077253930786
9188.96 84.47183375982465
9514.16 84.05972310344448
9849.61 83.86133456384873
10196.8 83.8700098361944
10555.7 84.2453028366444
10927.7 84.4046314971094
11313.0 84.10566071691059
11712.9 84.17874582127507
12126.0 84.15398566167299
12553.7 84.26250561299565
12996.1 84.35267067133766
13454.6 84.35827754940561
13929.2 84.2517618264813
14419.9 83.9427938672149
14928.2 83.54243393433072
15455.6 83.01061496018941
16000.5 82.56411335878116
16564.5 81.9909430462234
17148.9 81.3174713505383
17752.4 80.7022052140971
18379.4 79.80296199143365
19026.9 78.6904616289032
19697.8 76.96204647859975
19999.5 75.93123693806652
