Freq "Early Reflections DI"
20.5078 39.17599139585465
21.9727 39.517879750279036
23.4375 39.72898881911692
24.9023 39.95133903081461
26.3672 40.02508099696938
27.832 40.08448286282554
29.2969 40.07563885487794
30.7617 40.06716814201529
32.2266 40.0664513946453
33.6914 40.08880465718471
35.1562 40.111285715029254
36.6211 40.10439794805545
38.0859 40.08401827224786
39.5508 40.10504450572796
41.0156 40.12403065116273
42.4805 40.10787475448414
43.9453 40.11746567652442
45.4102 40.12343908183519
46.875 40.15516086600958
48.3398 40.181192661645994
51.2695 40.11527966476528
52.7344 40.11543505433116
54.1992 40.13040398125362
55.6641 40.19732642926546
58.5938 40.21825880691924
60.0586 40.19457382604705
62.9883 40.22439456769183
64.4531 40.22467109998345
67.3828 40.183134690842834
68.8477 40.17651940232413
71.7773 40.17909030763252
74.707 40.17156636121484
77.6367 40.16811774965751
79.1016 40.17125638858808
82.0312 40.20994565277479
84.9609 40.17132806926311
87.8906 40.208201521066215
90.8203 40.21766173277538
95.2148 40.2683485048362
98.1445 40.32255655406921
101.074 40.30075056625496
105.469 40.24374212249889
108.398 40.282017736446065
112.793 40.25406551339442
117.188 40.25934313341652
120.117 40.321637711479184
124.512 40.36154580960152
128.906 40.4440767717538
133.301 40.416298057435924
139.16 40.36423455976704
143.555 40.3385325913942
147.949 40.51349906136821
153.809 40.50770417834276
159.668 40.5277393016777
165.527 40.50871461091829
171.387 40.50838341431107
177.246 40.54234803552323
183.105 40.59648598821197
188.965 40.62583491825981
196.289 40.65966836465752
203.613 40.675904717991216
210.938 40.677630015581045
218.262 40.670973487007004
225.586 40.80006992403803
232.91 40.913909350708764
241.699 40.89630457566264
250.488 41.09360147981768
259.277 41.017419951277574
268.066 41.08912762328109
276.855 41.09460549957738
287.109 41.01150299564988
297.363 41.19286255259853
307.617 41.181056366669466
319.336 41.26136374669886
329.59 41.09176770887083
341.309 41.27555575397325
353.027 41.347017456761535
366.211 41.5158399940464
379.395 41.17806202641252
392.578 41.28919043365839
405.762 41.50463292033669
420.41 41.36427512681004
435.059 41.345167131900695
451.172 41.65569273385286
465.82 41.59945328496785
483.398 41.323515769650555
499.512 41.37871246582546
517.09 41.22259539750175
536.133 41.84724879519162
555.176 41.62571019788106
574.219 41.59690817275974
594.727 41.590254691776124
615.234 41.776206996792666
637.207 42.06309330507165
659.18 41.94148896200828
682.617 42.276799943626514
707.52 42.36348432089214
732.422 42.23409617985759
757.324 42.11874166680471
785.156 42.126436586803365
811.523 42.179532245987545
840.82 42.245596569055095
870.117 42.340469900241374
900.879 42.40305452192537
933.105 42.52810493600346
965.332 42.535956184074195
1000.49 42.68583340811979
1035.64 42.52912547020915
1072.27 42.50866933043895
1108.89 42.6318905446675
1148.44 43.097252663644554
1189.45 43.116999036372334
1230.47 43.36339967691407
1274.41 43.20085375629185
1319.82 43.63237856998499
1366.7 43.68592863004176
1413.57 44.106662706866075
1463.38 44.42305257068058
1516.11 44.82236115983754
1568.85 44.81698700755821
1624.51 45.11298879722091
1681.64 44.893787504915764
1741.7 45.01160690530895
1803.22 45.00338896415852
1866.21 44.841844164299246
1932.13 44.65779729891304
1999.51 44.80219517998907
2069.82 44.839191974897446
2143.07 44.6240655647907
2219.24 44.3308236829279
2296.88 44.57733296507493
2378.91 44.542825688310614
2462.4 44.193364319088786
2548.83 44.175953754234996
2639.65 43.80432390406601
2731.93 43.66843607003234
2828.61 43.90985186908712
2928.22 43.57592521772196
3030.76 43.78656758638287
3137.7 44.11139066594427
3249.02 44.04437040086765
3363.28 44.031115608338666
3481.93 44.29689417589749
3604.98 44.25182016696273
3732.42 44.366728311189576
3864.26 44.441409559148894
4000.49 44.347588360264325
4141.11 44.45025496747442
4287.6 44.54193257426246
4438.48 44.58820587620764
4595.21 44.73529869847951
4756.35 44.747970599161235
4924.8 44.854038258057955
5097.66 44.967308411062845
5277.83 44.83233975533753
5463.87 44.9900546590909
5657.23 44.94623490985229
5856.45 44.925541034833074
6062.99 44.786124778446265
6276.86 44.9707149256586
6498.05 45.180297310657394
6726.56 45.11193269505188
6963.87 45.06256643578941
7209.96 45.01907429115214
7464.84 44.934793454522364
7727.05 44.87455964316507
7999.51 44.91943508170036
8282.23 45.016353054482906
8573.73 45.13307001651701
8876.95 45.08681035277304
9188.96 45.12818292676086
9514.16 45.151801331447516
9849.61 45.11958396052927
10196.8 45.321349170932436
10555.7 45.51616667992343
10927.7 45.484871188988635
11313.0 45.411518496493315
11712.9 45.579113642829824
12126.0 45.566162106980315
12553.7 45.55853512170138
12996.1 45.49127560871021
13454.6 45.38327757558069
13929.2 45.35647495197783
14419.9 45.213657461860805
14928.2 45.069698596388974
15455.6 45.174911151778545
16000.5 45.26165872858411
16564.5 45.24463293350087
17148.9 45.30099089188505
17752.4 45.34688181918456
18379.4 45.281458507701316
19026.9 45.246422607016896
19697.8 45.21960485186061
19999.5 45.18277821541186
