Freq "DI offset"
20.5078 50
23.4375 50
26.3672 50
29.2969 50
32.2266 50
35.1563 50
38.0859 50
41.0156 50
43.9453 50
46.875 50
49.8047 50
52.7344 50
55.6641 50
58.5938 50
61.5234 50
64.4531 50
67.3828 50
70.3125 50
73.2422 50
76.1719 50
79.1016 50
82.0313 50
84.9609 50
87.8906 50
90.8203 50
93.75 50
96.6797 50
102.539 50
105.469 50
108.398 50
111.328 50
117.188 50
120.117 50
125.977 50
128.906 50
134.766 50
137.695 50
143.555 50
149.414 50
155.273 50
158.203 50
164.063 50
169.922 50
175.781 50
181.641 50
190.43 50
196.289 50
202.148 50
210.938 50
216.797 50
225.586 50
234.375 50
240.234 50
249.023 50
257.813 50
266.602 50
278.32 50
287.109 50
295.898 50
307.617 50
319.336 50
331.055 50
342.773 50
354.492 50
366.211 50
377.93 50
392.578 50
407.227 50
421.875 50
436.523 50
451.172 50
465.82 50
483.398 50
500.977 50
518.555 50
536.133 50
553.711 50
574.219 50
594.727 50
615.234 50
638.672 50
659.18 50
682.617 50
706.055 50
732.422 50
758.789 50
785.156 50
811.523 50
840.82 50
870.117 50
902.344 50
931.641 50
966.797 50
999.023 50
1034.18 50
1072.27 50
1110.35 50
1148.44 50
1189.45 50
1230.47 50
1274.41 50
1318.36 50
1365.23 50
1415.04 50
1464.84 50
1514.65 50
1570.31 50
1623.05 50
1681.64 50
1740.23 50
1801.76 50
1866.21 50
1930.66 50
2000.98 50
2071.29 50
2144.53 50
2217.77 50
2296.88 50
2378.91 50
2460.94 50
2548.83 50
2639.65 50
2733.4 50
2827.15 50
2926.76 50
3032.23 50
3137.7 50
3249.02 50
3363.28 50
3483.4 50
3606.45 50
3732.42 50
3864.26 50
3999.02 50
4139.65 50
4286.13 50
4438.48 50
4593.75 50
4757.81 50
4924.8 50
5097.66 50
5279.3 50
5463.87 50
5657.23 50
5856.45 50
6061.52 50
6275.39 50
6498.05 50
6726.56 50
6963.87 50
7209.96 50
7464.84 50
7728.52 50
8000.98 50
8282.23 50
8575.2 50
8876.95 50
9190.43 50
9512.7 50
9849.61 50
10195.3 50
10555.7 50
10927.7 50
11314.5 50
11712.9 50
12126.0 50
12553.7 50
12996.1 50
13453.1 50
13927.7 50
14419.9 50
14929.7 50
15454.1 50
15999.0 50
16564.5 50
17147.5 50
17753.9 50
18377.9 50
19028.3 50
19699.2 50
19998.0 50
