Freq "On Axis"
20.5078 45.92020000000001
21.2402 52.0673
21.9727 55.925
22.7051 55.5029
23.4375 56.504300000000015
24.1699 57.37939999999999
25.6348 60.14319999999999
26.3672 61.58489999999999
27.0996 63.661199999999994
27.832 64.33920000000002
29.2969 66.5723
30.0293 67.3241
31.4941 69.2588
32.2266 70.291
33.6914 71.96910000000001
34.4238 72.87260000000002
35.8887 74.53670000000001
37.3535 76.16190000000002
38.8184 77.6477
39.5508 78.31580000000001
41.0156 79.6169
42.4805 80.79449999999999
43.9453 81.8217
45.4102 82.69949999999999
47.6074 83.89709999999998
49.0723 84.4415
50.5371 84.912
52.7344 85.4227
54.1992 85.6312
56.3965 85.88629999999999
58.5938 86.0339
60.0586 86.08459999999998
62.2559 86.2457
64.4531 86.0971
66.6504 86.22699999999999
69.5801 86.1398
71.7773 86.0847
73.9746 86.0427
76.9043 85.9653
79.834 85.9054
82.7637 85.8499
85.6934 85.8434
88.623 85.8951
91.5527 85.8908
94.4824 85.8564
98.1445 85.7737
101.807 85.7223
105.469 85.7104
109.131 85.6401
112.793 85.5689
116.455 85.5175
120.85 85.6282
125.244 85.6905
129.639 85.6725
134.033 85.5825
138.428 85.4907
143.555 85.5492
148.682 85.9181
153.809 85.9063
159.668 85.7563
164.795 85.9526
170.654 86.2939
176.514 86.4245
183.105 86.1333
189.697 86.0711
196.289 86.37500000000001
202.881 85.9947
210.205 85.8696
217.529 85.8965
225.586 85.39540000000001
232.91 85.8555
241.699 85.9474
249.756 86.6337
258.545 86.8523
268.066 87.2354
277.588 87.8814
287.109 87.5741
297.363 87.9251
307.617 88.5727
318.604 88.0166
329.59 88.0907
341.309 87.5433
353.76 87.8854
366.211 87.5836
378.662 87.16089999999998
392.578 87.8765
405.762 88.0327
420.41 88.7607
435.059 87.6325
450.439 86.748
466.553 87.0214
482.666 87.0565
500.244 87.7179
517.822 88.0724
536.133 87.00509999999998
554.443 87.0574
574.219 86.5636
594.727 86.84060000000001
615.234 86.365
637.207 86.61379999999998
659.912 87.1908
683.35 86.202
706.787 86.5638
731.689 87.3307
758.057 87.70979999999999
784.424 87.4877
812.256 87.2184
840.82 87.8659
870.85 87.5367
901.611 87.56339999999999
933.105 88.7014
966.064 89.0544
999.756 89.0972
1034.91 89.5594
1071.53 88.9888
1109.62 88.7677
1148.44 89.414
1189.45 88.5303
1231.2 88.836
1274.41 88.6222
1319.82 89.3499
1365.97 89.6189
1414.31 89.10110000000002
1464.11 88.75680000000001
1515.38 87.9371
1568.85 88.7029
1624.51 88.2863
1681.64 88.2619
1740.97 88.0341
1802.49 87.5502
1866.21 88.2653
1932.13 88.2011
2000.24 88.61130000000001
2070.56 88.60100000000001
2143.8 88.372
2219.24 88.62830000000001
2297.61 88.4813
2378.17 87.3873
2462.4 87.4055
2548.83 87.4996
2638.92 87.43650000000001
2731.93 87.7941
2828.61 88.39659999999999
2928.22 88.9191
3031.49 88.5519
3138.43 89.03949999999999
3249.02 89.28
3363.28 89.2816
3481.93 88.8308
3604.98 88.2707
3732.42 88.2626
3863.53 87.57440000000001
3999.76 87.73709999999998
4141.11 88.4432
4286.87 88.1901
4438.48 88.9743
4594.48 89.25079999999998
4757.08 89.7315
4924.8 89.5526
5098.39 89.7049
5277.83 89.7201
5463.87 89.4186
5656.49 89.5646
5856.45 88.96469999999998
6062.99 88.8024
6276.86 88.0536
6498.05 88.0394
6727.29 87.3566
6964.6 87.4812
7209.96 86.718
7464.11 87.3435
7727.78 87.11280000000001
8000.24 87.19700000000002
8282.23 87.4318
8574.46 87.0746
8876.22 87.2985
9189.7 87.51099999999998
9513.43 87.52830000000002
9848.88 87.83320000000002
10196.8 88.0034
10556.4 87.97960000000002
10928.5 87.7523
11313.7 87.5273
11712.9 87.6094
12126.0 87.7271
12553.7 87.7702
12996.1 87.9685
13454.6 87.9122
13928.5 87.4506
14419.9 86.8985
14928.2 86.43829999999998
15454.8 86.02639999999998
15999.8 85.9402
16564.5 85.8813
17148.2 86.1021
17753.2 86.2647
18379.4 86.2213
19027.6 86.1932
19698.5 85.9789
19999.5 85.9234
