Freq "Estimated In-Room Response"
20.5078 57.640332074725734
21.9727 61.33965565460221
23.4375 62.48323707921779
24.9023 64.21922528079554
26.3672 65.42058449681514
27.832 66.7525204905598
29.2969 68.19431057499979
30.7617 69.16449903641028
32.2266 70.1205607002766
33.6914 71.0260510129506
35.1562 71.9809005585005
36.6211 72.67904852789054
38.0859 73.59539287088903
39.5508 74.42365962773829
41.0156 75.06519393178198
42.4805 75.67996102438258
43.9453 76.33423904916545
45.4102 76.82650348244754
46.875 77.39692560544468
48.3398 77.9513418756247
51.2695 78.95734247067406
52.7344 79.51540632246443
54.1992 79.9402976492415
55.6641 80.35637803585401
58.5938 81.24617087308462
60.0586 81.57920203055724
62.9883 82.38812300005803
64.4531 82.69903468262328
67.3828 83.30020489698978
68.8477 83.53530861686038
71.7773 83.92447894182837
74.707 84.40962666105808
77.6367 84.71734105251986
79.1016 84.76005453969961
82.0312 84.85209189104783
84.9609 85.05369076701155
87.8906 84.967478536138
90.8203 84.93856185565444
95.2148 84.89127746689633
98.1445 84.80291694155935
101.074 84.59454185513289
105.469 84.47252500123837
108.398 84.44694948552063
112.793 84.35232340943107
117.188 84.1461928511649
120.117 84.02149873256835
124.512 83.80330073074266
128.906 83.53360585652024
133.301 83.36231007943563
139.16 83.10407668364937
143.555 82.94883918229768
147.949 82.75369890072412
153.809 82.51119355548373
159.668 82.4490722520278
165.527 82.37500104128512
171.387 82.11261272141475
177.246 81.90017612054157
183.105 81.61706391995554
188.965 81.4472820504899
196.289 81.41572433142156
203.613 81.20914780056813
210.938 81.16546532556114
218.262 80.89878426359323
225.586 80.86939505157713
232.91 80.81367023233773
241.699 80.50722441833258
250.488 80.54157726486427
259.277 80.68573624000136
268.066 80.23091306783903
276.855 80.18826836276043
287.109 79.98926122301938
297.363 80.0812142900144
307.617 80.0206182671935
319.336 79.7759840908804
329.59 79.35709996689019
341.309 79.3001904219953
353.027 79.25913085538505
366.211 79.2564771885522
379.395 79.78256306341316
392.578 79.47546510587017
405.762 79.434218444106
420.41 79.81923690353837
435.059 79.38000759938303
451.172 79.62600500235789
465.82 79.55331971555476
483.398 79.33728369845434
499.512 79.38237198323831
517.09 79.36635974216682
536.133 79.27374639551223
555.176 79.63191340119162
574.219 79.80065457305221
594.727 79.55516615088395
615.234 79.38734368872491
637.207 79.35575506598614
659.18 79.36625193280462
682.617 79.71714688447354
707.52 79.85636482772348
732.422 79.38804811903415
757.324 79.85214920313865
785.156 80.04416652016272
811.523 80.08771410407707
840.82 80.34956752210223
870.117 80.1725535595845
900.879 80.24917102580929
933.105 80.06753187968843
965.332 79.78702599923326
1000.49 80.01639262223333
1035.64 79.94795553502024
1072.27 79.71707670340052
1108.89 79.16824264023677
1148.44 78.80758504690259
1189.45 78.85345097106028
1230.47 79.2607397701242
1274.41 79.79480785874235
1319.82 80.17987760851776
1366.7 80.37877479822106
1413.57 80.1119958197927
1463.38 79.52376870382811
1516.11 78.88699688505764
1568.85 78.25740684769282
1624.51 78.55485605679817
1681.64 78.63264553252682
1741.7 78.88522399395012
1803.22 79.01084130306879
1866.21 79.13706535819952
1932.13 78.71960588855436
1999.51 79.45688262616753
2069.82 79.90853981432198
2143.07 80.08402118472964
2219.24 79.41957211979282
2296.88 78.78647876391898
2378.91 78.94950497917326
2462.4 79.90648662892487
2548.83 79.57322268733441
2639.65 78.58881618841824
2731.93 78.01577415588665
2828.61 78.12845160588708
2928.22 78.58364910389771
3030.76 78.7473046116612
3137.7 78.69903789436637
3249.02 78.55382210674226
3363.28 78.35468050148083
3481.93 78.5587666683618
3604.98 78.85339501723868
3732.42 79.21979038935271
3864.26 79.0852476954827
4000.49 79.06190152608605
4141.11 79.46989660614199
4287.6 79.33889357928639
4438.48 79.28692901893113
4595.21 79.08333991135801
4756.35 79.21565116180001
4924.8 79.25687860971826
5097.66 79.06021703392543
5277.83 79.0367873456525
5463.87 78.74382642386588
5657.23 78.19269237570936
5856.45 77.65556322569424
6062.99 77.62701261716893
6276.86 77.12536673027556
6498.05 76.93212078648244
6726.56 76.99083521638413
6963.87 76.56426341615193
7209.96 76.66425281129231
7464.84 76.3285507338041
7727.05 76.32672189521229
7999.51 76.20552915536008
8282.23 76.18730418623794
8573.73 76.1030864769356
8876.95 75.82475244775968
9188.96 75.7463770679197
9514.16 75.72754413414842
9849.61 75.5361171500445
10196.8 76.26031325297195
10555.7 76.07438551645528
10927.7 76.0539297754529
11313.0 76.0105093384045
11712.9 75.9452145385469
12126.0 75.93859393179419
12553.7 75.83583789712647
12996.1 75.7528858024159
13454.6 75.69759890879021
13929.2 75.62374401828143
14419.9 75.30517362286317
14928.2 74.70533724505964
15455.6 73.6963954397719
16000.5 72.60716112962092
16564.5 71.80523241591122
17148.9 71.79550338136475
17752.4 72.14200721226149
18379.4 72.14318668327073
19026.9 72.03818805042488
19697.8 71.73938123499465
19999.5 71.56237254230714
