Freq "DI offset"
20.5078 70
21.2402 70
21.9727 70
22.7051 70
23.4375 70
24.1699 70
25.6348 70
26.3672 70
27.0996 70
27.832 70
29.2969 70
30.0293 70
31.4941 70
32.2266 70
33.6914 70
34.4238 70
35.8887 70
37.3535 70
38.8184 70
39.5508 70
41.0156 70
42.4805 70
43.9453 70
45.4102 70
47.6074 70
49.0723 70
50.5371 70
52.7344 70
54.1992 70
56.3965 70
58.5938 70
60.0586 70
62.2559 70
64.4531 70
66.6504 70
69.5801 70
71.7773 70
73.9746 70
76.9043 70
79.834 70
82.7637 70
85.6934 70
88.623 70
91.5527 70
94.4824 70
98.1445 70
101.807 70
105.469 70
109.131 70
112.793 70
116.455 70
120.85 70
125.244 70
129.639 70
134.033 70
138.428 70
143.555 70
148.682 70
153.809 70
159.668 70
164.795 70
170.654 70
176.514 70
183.105 70
189.697 70
196.289 70
202.881 70
210.205 70
217.529 70
225.586 70
232.91 70
241.699 70
249.756 70
258.545 70
268.066 70
277.588 70
287.109 70
297.363 70
307.617 70
318.604 70
329.59 70
341.309 70
353.76 70
366.211 70
378.662 70
392.578 70
405.762 70
420.41 70
435.059 70
450.439 70
466.553 70
482.666 70
500.244 70
517.822 70
536.133 70
554.443 70
574.219 70
594.727 70
615.234 70
637.207 70
659.912 70
683.35 70
706.787 70
731.689 70
758.057 70
784.424 70
812.256 70
840.82 70
870.85 70
901.611 70
933.105 70
966.064 70
999.756 70
1034.91 70
1071.53 70
1109.62 70
1148.44 70
1189.45 70
1231.2 70
1274.41 70
1319.82 70
1365.97 70
1414.31 70
1464.11 70
1515.38 70
1568.85 70
1624.51 70
1681.64 70
1740.97 70
1802.49 70
1866.21 70
1932.13 70
2000.24 70
2070.56 70
2143.8 70
2219.24 70
2297.61 70
2378.17 70
2462.4 70
2548.83 70
2638.92 70
2731.93 70
2828.61 70
2928.22 70
3031.49 70
3138.43 70
3249.02 70
3363.28 70
3481.93 70
3604.98 70
3732.42 70
3863.53 70
3999.76 70
4141.11 70
4286.87 70
4438.48 70
4594.48 70
4757.08 70
4924.8 70
5098.39 70
5277.83 70
5463.87 70
5656.49 70
5856.45 70
6062.99 70
6276.86 70
6498.05 70
6727.29 70
6964.6 70
7209.96 70
7464.11 70
7727.78 70
8000.24 70
8282.23 70
8574.46 70
8876.22 70
9189.7 70
9513.43 70
9848.88 70
10196.8 70
10556.4 70
10928.5 70
11313.7 70
11712.9 70
12126.0 70
12553.7 70
12996.1 70
13454.6 70
13928.5 70
14419.9 70
14928.2 70
15454.8 70
15999.8 70
16564.5 70
17148.2 70
17753.2 70
18379.4 70
19027.6 70
19698.5 70
19999.5 70
