Freq "Side Wall Bounce"
20.5078 37.05709285005325
21.2402 53.32152925026041
21.9727 52.9827801308963
22.7051 50.494676134361
23.4375 51.12048735555415
24.1699 51.648930127875374
25.6348 52.15582607810843
26.3672 53.501422560892465
27.0996 53.28726381814549
27.832 53.22733960811779
29.2969 53.64723634964459
30.0293 52.751223223504056
31.4941 53.17008108850267
32.2266 50.49036598597597
33.6914 50.294162240279846
34.4238 54.27752495142444
35.8887 58.5735253140853
37.3535 59.38147447201662
38.8184 56.39534577283011
39.5508 51.95889215318205
41.0156 54.03016428193858
42.4805 62.569305748084176
43.9453 64.67805902027844
45.4102 57.06219158613017
47.6074 75.27003041863237
49.0723 81.93434177477943
50.5371 85.14255849986992
52.7344 86.50020161899346
54.1992 86.75068206972388
56.3965 87.12222470221438
58.5938 87.49450650282135
60.0586 87.73335225715998
62.2559 88.09619524420016
64.4531 88.40795217218245
66.6504 88.68666335465682
69.5801 89.03970617284135
71.7773 89.33512328873857
73.9746 89.6404409219386
76.9043 89.90208014931878
79.834 90.2284532994675
82.7637 90.57980103407735
85.6934 90.89280441455354
88.623 91.10595776689996
91.5527 91.38752935139435
94.4824 91.56222741430537
98.1445 91.80900255154197
101.807 92.00100296344472
105.469 92.17575749332805
109.131 92.3325220907974
112.793 92.39906170590253
116.455 92.43960484638427
120.85 92.50164775594212
125.244 92.59596769979764
129.639 92.59295229049218
134.033 92.58937764460508
138.428 92.56133468677481
143.555 92.45671434353285
148.682 92.45480038693634
153.809 92.44305679074635
159.668 92.31045527818613
164.795 92.17896861664825
170.654 91.92622806711887
176.514 91.98006805947928
183.105 91.86603502162444
189.697 91.82085234270001
196.289 91.78592450919926
202.881 91.54785023087935
210.205 91.4364870423925
217.529 91.42988374302608
225.586 91.28543221806257
232.91 91.04959836175267
241.699 90.954990899349
249.756 90.7812562208229
258.545 90.69817219128133
268.066 91.02067493559619
277.588 90.61343485029259
287.109 90.45127842608014
297.363 90.44329831374425
307.617 90.51474928735
318.604 90.20886795069036
329.59 90.06923038797548
341.309 89.91610207591195
353.76 90.00143697387698
366.211 90.10729554635331
378.662 90.01158546839632
392.578 89.75281555651611
405.762 89.71732081453086
420.41 89.60805051689795
435.059 89.65762850646823
450.439 89.53909251981177
466.553 89.36056160133596
482.666 89.45481655052812
500.244 89.3959728979589
517.822 88.83154889934855
536.133 88.52875129887909
554.443 88.85348250260158
574.219 88.74771105977545
594.727 89.42337652444307
615.234 89.42988772567179
637.207 89.6549219636066
659.912 89.64212671365976
683.35 89.11650689752891
706.787 89.13105994053548
731.689 89.42695451213892
758.057 88.92012894116424
784.424 89.06549686983097
812.256 89.10190509210341
840.82 89.15747143906427
870.85 89.224798725963
901.611 88.86487870589664
933.105 88.63090877137614
966.064 88.7530386225959
999.756 88.46278058646537
1034.91 88.24054990760308
1071.53 88.47514192296605
1109.62 88.31229169348315
1148.44 88.26902670867979
1189.45 88.09212513704648
1231.2 87.47202058105482
1274.41 86.89889033035156
1319.82 87.02196253806817
1365.97 86.72083629365363
1414.31 86.94525266797514
1464.11 86.94662881011921
1515.38 86.28618983419761
1568.85 86.05369255819798
1624.51 86.00430946464687
1681.64 85.93367979943282
1740.97 85.33916971222273
1802.49 84.32594229025162
1866.21 84.06729231782988
1932.13 83.53028058202793
2000.24 82.55862097456988
2070.56 83.40615385009006
2143.8 84.07588174480577
2219.24 83.90861688643001
2297.61 83.6216334932542
2378.17 84.81080832946662
2462.4 85.5004009674325
2548.83 85.41242986331841
2638.92 85.95326422506201
2731.93 87.02075613772637
2828.61 87.4547351075458
2928.22 87.73141503376273
3031.49 88.39568422351076
3138.43 88.8050204119225
3249.02 88.78141315115384
3363.28 88.86114716900202
3481.93 89.52734985218335
3604.98 89.35308813431767
3732.42 89.46439854577346
3863.53 89.31786985017087
3999.76 89.60827568164727
4141.11 90.05443671791376
4286.87 90.52844860421366
4438.48 90.7375937327841
4594.48 90.96041730120932
4757.08 91.09772879905069
4924.8 91.18309680164477
5098.39 91.41000011767059
5277.83 91.54085198834859
5463.87 91.77131036218533
5656.49 91.47530681127972
5856.45 91.46524404474316
6062.99 90.82130775532035
6276.86 90.57321687728182
6498.05 90.3764710865871
6727.29 89.87901930634727
6964.6 89.88979300522838
7209.96 89.64623742878042
7464.11 89.4940501604145
7727.78 89.09074557777662
8000.24 88.98452173114465
8282.23 88.67060742284907
8574.46 88.40526411781168
8876.22 88.08330674582295
9189.7 88.053510411218
9513.43 88.3261738662299
9848.88 88.48500309823943
10196.8 88.24538493951188
10556.4 87.89706173283972
10928.5 87.85917453307388
11313.7 87.77006567724561
11712.9 87.74527173298164
12126.0 87.46685741212556
12553.7 87.60266485491815
12996.1 87.66695466813765
13454.6 87.54099824374914
13928.5 87.21975297809254
14419.9 87.00304610478595
14928.2 87.66867718106668
15454.8 88.03228453014434
15999.8 87.81931864851846
16564.5 86.97461259154575
17148.2 85.9059214950537
17753.2 85.18624859398406
18379.4 85.50948313735348
19027.6 85.32249603001314
19698.5 83.67477774596676
19999.5 82.71008705714387
