Freq "Ceiling Bounce"
20.5078 61.454230824057646
21.2402 61.475100793493425
21.9727 61.87770117583685
22.7051 62.97480978485024
23.4375 63.113728057232436
24.1699 64.01430295285846
25.6348 65.3014388319136
26.3672 65.80730824687441
27.0996 66.35355781801209
27.832 66.64981859044812
29.2969 67.52074929911905
30.0293 67.98101756530266
31.4941 68.5461776434797
32.2266 68.98590712811202
33.6914 69.70764439211472
34.4238 70.01610712811201
35.8887 70.74504343751099
37.3535 71.38190092617019
38.8184 71.91855234778464
39.5508 72.26651032965755
41.0156 72.9189039671134
42.4805 73.53502975753793
43.9453 74.08049914279381
45.4102 74.65305652527663
47.6074 75.44477836680247
49.0723 75.93489417803335
50.5371 76.42336362770672
52.7344 77.08485780966627
54.1992 77.63711868809916
56.3965 78.38651188007543
58.5938 79.03927096719481
60.0586 79.39389517533728
62.2559 79.9131861619883
64.4531 80.50266982628747
66.6504 81.07834518770338
69.5801 81.69236492347447
71.7773 82.18755159779023
73.9746 82.65279659162545
76.9043 83.3015058907492
79.834 83.8920070924595
82.7637 84.3601513371942
85.6934 84.87316339905425
88.623 85.42025078887593
91.5527 85.86175016296434
94.4824 86.28003983787836
98.1445 86.72793634760993
101.807 87.09049491280575
105.469 87.37468524507582
109.131 87.64954581193673
112.793 87.9318535629277
116.455 88.09400059618002
120.85 88.25311440707118
125.244 88.41415259630894
129.639 88.74872987377216
134.033 88.995822687405
138.428 88.92615750103695
143.555 88.96570207401889
148.682 89.23561842767498
153.809 89.39019468418198
159.668 89.23597582491973
164.795 89.20500649589899
170.654 89.52653475653591
176.514 89.62865870494427
183.105 89.3432600087629
189.697 88.94585943383102
196.289 88.77703432821274
202.881 88.46842826880678
210.205 88.17090903704852
217.529 88.20613839057438
225.586 87.60672801906742
232.91 87.14023346155152
241.699 87.1891873535446
249.756 87.66951638199454
258.545 87.98883442114172
268.066 87.52688193577391
277.588 87.14615942153864
287.109 86.95946485298907
297.363 86.99525312257833
307.617 87.35875691419865
318.604 87.49896016200594
329.59 87.49864402959886
341.309 85.1425125689741
353.76 87.06933772599027
366.211 87.00641620044021
378.662 86.41863483934695
392.578 87.8154234160144
405.762 87.47021242961601
420.41 88.21346850996868
435.059 88.19405794494133
450.439 87.57550271326014
466.553 88.95668733640899
482.666 89.69580029099595
500.244 89.94587000691396
517.822 88.51698217310891
536.133 88.09222489964824
554.443 87.920680151823
574.219 89.63006796337781
594.727 91.53572527835551
615.234 91.12269415313479
637.207 90.75437496917071
659.912 91.26043313256127
683.35 91.5421330807314
706.787 90.47721059857051
731.689 90.75685852772628
758.057 90.41537121269685
784.424 90.1712591941834
812.256 89.68543743346032
840.82 89.60257295469789
870.85 90.211457811549
901.611 89.52962296753718
933.105 89.04583922494602
966.064 88.3883122315473
999.756 88.88044065537396
1034.91 89.18554226037625
1071.53 88.26536526203597
1109.62 87.45975033429737
1148.44 87.47538141300411
1189.45 88.21924422272835
1231.2 87.88389626379333
1274.41 87.22674985073554
1319.82 86.38972783462907
1365.97 88.04239914597467
1414.31 87.95477949665232
1464.11 87.64623178600078
1515.38 89.10739093753236
1568.85 88.41530952108894
1624.51 89.15364766737423
1681.64 87.75615852294261
1740.97 86.83229080165057
1802.49 87.68644323369895
1866.21 87.47127634712305
1932.13 87.70830657047063
2000.24 89.80049233145226
2070.56 88.23138702243476
2143.8 88.08713992003845
2219.24 87.53073750048955
2297.61 88.04460057002332
2378.17 86.88476639126506
2462.4 85.98412960657157
2548.83 85.66789850342597
2638.92 86.42161156984295
2731.93 86.56070780798042
2828.61 86.23082548636503
2928.22 83.91500373806696
3031.49 83.52101230985494
3138.43 83.31863882826906
3249.02 83.05566753335964
3363.28 82.7633335288645
3481.93 83.09203534110519
3604.98 82.58351739950321
3732.42 82.88362992387421
3863.53 82.98785989853705
3999.76 82.54175109064079
4141.11 82.35987846016803
4286.87 81.92558413339418
4438.48 80.95198773488265
4594.48 80.64030602540493
4757.08 80.60395912181654
4924.8 80.84956653856673
5098.39 80.95149562360321
5277.83 81.02131624127979
5463.87 80.66219267593162
5656.49 79.39249079543237
5856.45 78.59951635403925
6062.99 78.22930314247603
6276.86 77.974621523653
6498.05 77.86310446791356
6727.29 77.77720438982074
6964.6 77.76079805810667
7209.96 77.640281891751
7464.11 77.9142959089757
7727.78 78.30051253230783
8000.24 78.68783284188845
8282.23 76.77735952544452
8574.46 76.54689301069487
8876.22 75.86336180747745
9189.7 75.0559281538668
9513.43 74.97892142566212
9848.88 73.73397560354195
10196.8 74.25374554776391
10556.4 74.4075399691874
10928.5 73.21186791621075
11313.7 73.97225748472287
11712.9 74.05804617088197
12126.0 72.73560029857424
12553.7 73.49258857027559
12996.1 75.63023175247362
13454.6 76.7778947713804
13928.5 77.57937766905127
14419.9 77.22116712354975
14928.2 75.26311830975803
15454.8 75.52315432185377
15999.8 77.45603129288982
16564.5 76.68758334956998
17148.2 70.82522440028903
17753.2 65.6924859747734
18379.4 61.301033669210454
19027.6 52.56221108793508
19698.5 51.81295476017581
19999.5 49.786433140963936
