Freq "DI offset"
20.507813 50
21.972656 50
23.4375 50
24.902344 50
26.367188 50
27.832031 50
29.296875 50
30.761719 50
32.226563 50
33.691406 50
35.15625 50
36.621094 50
38.085938 50
39.550781 50
41.015625 50
42.480469 50
43.945313 50
45.410156 50
46.875 50
48.339844 50
51.269531 50
52.734375 50
54.199219 50
55.664063 50
58.59375 50
60.058594 50
62.988281 50
64.453125 50
67.382813 50
68.847656 50
71.777344 50
74.707031 50
77.636719 50
79.101563 50
82.03125 50
84.960938 50
87.890625 50
90.820313 50
95.214844 50
98.144531 50
101.07422 50
105.46875 50
108.39844 50
112.79297 50
117.1875 50
120.11719 50
124.51172 50
128.90625 50
133.30078 50
139.16016 50
143.55469 50
147.94922 50
153.80859 50
159.66797 50
165.52734 50
171.38672 50
177.24609 50
183.10547 50
188.96484 50
196.28906 50
203.61328 50
210.9375 50
218.26172 50
225.58594 50
232.91016 50
241.69922 50
250.48828 50
259.27734 50
268.06641 50
276.85547 50
287.10938 50
297.36328 50
307.61719 50
319.33594 50
329.58984 50
341.30859 50
353.02734 50
366.21094 50
379.39453 50
392.57813 50
405.76172 50
420.41016 50
435.05859 50
451.17188 50
465.82031 50
483.39844 50
499.51172 50
517.08984 50
536.13281 50
555.17578 50
574.21875 50
594.72656 50
615.23438 50
637.20703 50
659.17969 50
682.61719 50
707.51953 50
732.42188 50
757.32422 50
785.15625 50
811.52344 50
840.82031 50
870.11719 50
900.87891 50
933.10547 50
965.33203 50
1000.4883 50
1035.6445 50
1072.2656 50
1108.8867 50
1148.4375 50
1189.4531 50
1230.4688 50
1274.4141 50
1319.8242 50
1366.6992 50
1413.5742 50
1463.3789 50
1516.1133 50
1568.8477 50
1624.5117 50
1681.6406 50
1741.6992 50
1803.2227 50
1866.2109 50
1932.1289 50
1999.5117 50
2069.8242 50
2143.0664 50
2219.2383 50
2296.875 50
2378.9063 50
2462.4023 50
2548.8281 50
2639.6484 50
2731.9336 50
2828.6133 50
2928.2227 50
3030.7617 50
3137.6953 50
3249.0234 50
3363.2813 50
3481.9336 50
3604.9805 50
3732.4219 50
3864.2578 50
4000.4883 50
4141.1133 50
4287.5977 50
4438.4766 50
4595.2148 50
4756.3477 50
4924.8047 50
5097.6563 50
5277.832 50
5463.8672 50
5657.2266 50
5856.4453 50
6062.9883 50
6276.8555 50
6498.0469 50
6726.5625 50
6963.8672 50
7209.9609 50
7464.8438 50
7727.0508 50
7999.5117 50
8282.2266 50
8573.7305 50
8876.9531 50
9188.9648 50
9514.1602 50
9849.6094 50
10196.777 50
10555.664 50
10927.734 50
11312.988 50
11712.891 50
12125.977 50
12553.711 50
12996.094 50
13454.59 50
13929.199 50
14419.922 50
14928.223 50
15455.566 50
16000.488 50
16564.453 50
17148.926 50
17752.441 50
18379.395 50
19026.855 50
19697.754 50
19999.512 50
