Freq "Floor Bounce"
20.5078 53.40680405558939
21.9727 54.38106814141179
23.4375 54.20678519251928
24.9023 55.12493660543723
26.3672 56.64134421887124
27.832 57.87523383438446
29.2969 59.22753335793155
30.7617 60.93678760991176
32.2266 61.87684840765712
33.6914 63.44771248046561
35.1563 65.0070501703215
36.6211 66.4981260497459
38.0859 67.74132114144572
39.5508 69.19871067714584
41.0156 70.68944143886955
42.4805 71.83309742002194
43.9453 73.09077840121975
45.4102 74.72430100654935
46.875 75.74156889002668
48.3398 76.48808312624419
51.2695 78.097520016702
52.7344 78.7249412513452
54.1992 79.29538692596684
55.6641 79.79795874692333
58.5938 80.62051378456748
60.0586 80.97098647370339
62.9883 81.63622197435454
64.4531 81.86901156953299
67.3828 82.2662795149588
68.8477 82.40572743967687
71.7773 82.96868082864579
74.707 83.37721354764648
77.6367 83.60284760907547
79.1016 83.68759923933769
82.0313 84.08679256056446
84.9609 84.40708763181411
87.8906 84.47579664917072
90.8203 84.31977862935962
95.2148 85.16046280059713
98.1445 85.19060852482713
101.074 85.28527503323735
105.469 85.49163762883782
108.398 85.67424953257932
112.793 86.0581802651494
117.188 86.2775220379839
120.117 86.60409385771251
124.512 86.75420388090348
128.906 86.79444400945837
133.301 86.86899002430007
139.16 86.92219929030945
143.555 87.04715074790514
147.949 87.14662032952509
153.809 87.39768262693158
159.668 87.6274476828082
165.527 87.76046097502783
171.387 87.67845540470357
177.246 87.63911754772451
183.105 87.54352401704779
188.965 87.64862300204288
196.289 87.82759778751726
203.613 87.74150187947532
210.938 87.67726982412546
218.262 87.67232481851
225.586 87.56322426582159
232.91 87.55265006610382
241.699 87.60603975050829
250.488 87.57777285334404
259.277 87.73059603452613
268.066 87.32955648603058
276.855 87.48875275758871
287.109 87.64621146005398
297.363 87.40131208791027
307.617 87.13854143746575
319.336 86.99008625074188
329.59 87.04080619305293
341.309 86.76561676620088
353.027 86.30170474103092
366.211 86.0866228915254
379.395 87.8304381492444
392.578 87.45600864810828
405.762 87.00001637725053
420.41 87.31481862978549
435.059 86.94052110002058
451.172 86.9448287756498
465.82 86.96199356811492
483.398 86.42480904786152
499.512 86.27934227120208
517.09 85.95558431963352
536.133 85.45046947103955
555.176 85.55751940616656
574.219 85.18092208510345
594.727 84.42731104286605
615.234 83.98287952565857
637.207 83.26765889806605
659.18 84.93255789288528
682.617 87.15197925347137
707.52 87.72553772828246
732.422 87.06176739355868
757.324 86.42511028761754
785.156 86.70856922356155
811.523 86.02375239612007
840.82 86.23913704724548
870.117 85.94106916352527
900.879 85.97621932051644
933.105 85.96791454446131
965.332 85.96605748475622
1000.49 86.34273659681536
1035.64 86.03881841251493
1072.27 85.66265424529024
1108.89 84.39321592169796
1148.44 83.62231664524697
1189.45 84.6464626000766
1230.47 85.02271051960695
1274.41 85.86024186274372
1319.82 86.49064646125615
1366.7 86.48170231948347
1413.57 85.36024709935391
1463.38 84.74911894045223
1516.11 83.63405078679043
1568.85 82.9270309653414
1624.51 82.41811250746098
1681.64 82.06469695411074
1741.7 80.8054480778892
1803.22 79.79025026779502
1866.21 80.0707256080881
1932.13 80.5237863124677
1999.51 79.44066698973133
2069.82 78.47986396627712
2143.07 78.3028024576237
2219.24 77.71530954471467
2296.88 76.93150435154669
2378.91 78.54647551927339
2462.4 78.92520917883286
2548.83 77.99789530116104
2639.65 77.60054094902594
2731.93 77.7057257323823
2828.61 78.28222755742846
2928.22 77.85986007072931
3030.76 77.66476049807055
3137.7 77.47265728343424
3249.02 77.44561546819492
3363.28 77.36499028431925
3481.93 77.79427003230944
3604.98 78.39011777663919
3732.42 79.40375363470801
3864.26 80.49052487615343
4000.49 81.60854568127749
4141.11 83.0432826856695
4287.6 83.5036258992911
4438.48 83.56459753279063
4595.21 85.39102318078075
4756.35 86.90032345895219
4924.8 87.02067035688397
5097.66 86.86409572610027
5277.83 87.67103640573768
5463.87 87.79691232813886
5657.23 87.28682203038133
5856.45 86.63508025318866
6062.99 86.790175406683
6276.86 87.0461546979543
6498.05 86.77287928647105
6726.56 86.42147405482245
6963.87 86.56188377254901
7209.96 85.91930915300173
7464.84 85.75931672397121
7727.05 85.79195582210464
7999.51 85.03014947416351
8282.23 85.37581976015365
8573.73 84.97670826144233
8876.95 84.91423202435814
9188.96 84.9595740017629
9514.16 84.93653161419607
9849.61 85.11103617484454
10196.8 85.37533919597962
10555.7 85.18619885756684
10927.7 85.29079671583813
11313.0 85.26243519873381
11712.9 84.96035659395535
12126.0 84.62177502476376
12553.7 84.61599970875606
12996.1 84.58188442339298
13454.6 84.21620208219669
13929.2 84.10020114613933
14419.9 83.59527896009443
14928.2 83.28238882179713
15455.6 82.96294142269849
16000.5 82.38353552543015
16564.5 81.42760124305995
17148.9 80.68186298431817
17752.4 80.16112818324032
18379.4 79.44238568096902
19026.9 78.48357753699334
19697.8 78.09945478051185
19999.5 78.04058186427605
