Freq "On Axis"
20.5078 67.41470000000001
21.9727 68.3989
23.4375 70.2179
24.9023 72.8636
26.3672 75.10739999999998
27.832 76.4412
29.2969 77.5464
30.7617 78.33610000000002
32.2266 78.7281
33.6914 79.1308
35.1562 79.41839999999999
36.6211 79.7164
38.0859 80.0491
39.5508 80.3519
41.0156 80.6429
42.4805 80.9685
43.9453 81.30530000000002
45.4102 81.6242
46.875 82.02539999999999
48.3398 82.3571
51.2695 83.0409
52.7344 83.40950000000001
54.1992 83.7514
55.6641 84.0821
58.5938 84.63670000000002
60.0586 84.9358
62.9883 85.3273
64.4531 85.5336
67.3828 86.1522
68.8477 86.333
71.7773 86.7417
74.707 87.12609999999998
77.6367 87.4245
79.1016 87.4719
82.0312 87.5171
84.9609 87.70009999999999
87.8906 87.7827
90.8203 87.9133
95.2148 87.9008
98.1445 87.88049999999998
101.074 87.7943
105.469 87.62039999999999
108.398 87.5454
112.793 87.34909999999999
117.188 87.1581
120.117 87.1525
124.512 86.989
128.906 86.9496
133.301 86.7697
139.16 86.4169
143.555 86.4647
147.949 86.43709999999999
153.809 86.1648
159.668 85.8347
165.527 86.0315
171.387 86.3204
177.246 86.0497
183.105 85.3558
188.965 85.2192
196.289 85.49599999999998
203.613 84.9083
210.938 85.7579
218.262 86.4169
225.586 85.8286
232.91 85.78730000000002
241.699 85.9872
250.488 85.758
259.277 85.682
268.066 85.53989999999999
276.855 85.6756
287.109 85.66389999999998
297.363 85.7905
307.617 86.5523
319.336 85.7692
329.59 85.4532
341.309 84.8057
353.027 84.9913
366.211 85.1748
379.395 85.4689
392.578 85.6163
405.762 85.3811
420.41 85.38899999999998
435.059 85.52180000000001
451.172 86.2113
465.82 87.06029999999998
483.398 87.1298
499.512 87.18519999999998
517.09 86.7571
536.133 87.5101
555.176 88.02090000000001
574.219 86.51480000000001
594.727 85.3704
615.234 84.1544
637.207 84.3827
659.18 84.5805
682.617 85.0172
707.52 85.063
732.422 84.1665
757.324 84.0366
785.156 83.6729
811.523 82.7083
840.82 83.26149999999998
870.117 83.2847
900.879 83.9258
933.105 84.5103
965.332 85.1964
1000.49 85.4468
1035.64 85.9228
1072.27 84.81980000000001
1108.89 84.3644
1148.44 84.2853
1189.45 84.6103
1230.47 84.7021
1274.41 85.6714
1319.82 85.8089
1366.7 86.0966
1413.57 86.1449
1463.38 85.0533
1516.11 84.6538
1568.85 84.2192
1624.51 84.1719
1681.64 84.4675
1741.7 84.5143
1803.22 84.0134
1866.21 84.1512
1932.13 85.2706
1999.51 85.6323
2069.82 84.7406
2143.07 84.432
2219.24 85.2819
2296.88 85.9687
2378.91 84.9176
2462.4 84.5795
2548.83 85.43869999999998
2639.65 84.3928
2731.93 83.95949999999999
2828.61 85.55850000000001
2928.22 83.7816
3030.76 83.7866
3137.7 85.0812
3249.02 85.5051
3363.28 84.4823
3481.93 85.5089
3604.98 86.2324
3732.42 85.6106
3864.26 85.1084
4000.49 84.2284
4141.11 84.6602
4287.6 84.6504
4438.48 85.41
4595.21 85.77610000000001
4756.35 86.0809
4924.8 86.1688
5097.66 86.6804
5277.83 86.5529
5463.87 86.56630000000001
5657.23 86.9419
5856.45 86.4642
6062.99 87.01999999999998
6276.86 87.0385
6498.05 87.3459
6726.56 86.9656
6963.87 86.95999999999998
7209.96 86.09459999999999
7464.84 86.0605
7727.05 85.4896
7999.51 85.6696
8282.23 85.9331
8573.73 85.6838
8876.95 86.1705
9188.96 86.429
9514.16 86.3594
9849.61 86.3488
10196.8 86.7818
10555.7 86.7902
10927.7 86.8326
11313.0 86.8802
11712.9 86.8895
12126.0 86.9178
12553.7 86.9604
12996.1 86.9698
13454.6 86.9923
13929.2 86.4976
14419.9 85.9075
14928.2 84.7565
15455.6 83.2329
16000.5 83.24449999999999
16564.5 83.1163
17148.9 83.3617
17752.4 84.007
18379.4 84.7333
19026.9 85.4443
19697.8 85.9392
19999.5 86.19309999999999
