Freq "Estimated In-Room Response"
22.4 54.7936703181322
23.0 52.438939107031246
23.6 52.35141314609291
24.0 51.97855027288864
25.0 50.51863711130679
25.8 49.95095771791918
26.5 48.552364655196584
27.2 45.605710572289354
28.0 45.06005239194124
29.0 44.74377444529904
30.0 44.83769011171148
30.7 45.45743914479249
31.5 47.19980286210887
32.5 49.74322037029148
33.5 52.600355848536594
34.5 55.87234419511651
35.5 58.47274922479107
36.5 60.28928512187508
37.5 62.321062060050025
38.7 64.313573324017
40.0 66.23924358462075
41.2 68.46587245074213
42.5 70.42861532574614
43.7 72.04800487844336
45.0 73.71906526152941
46.2 75.12061810289674
47.5 76.58267420763696
48.7 77.74295691050497
50.0 78.60408486904942
51.5 79.48435580255642
53.0 80.32518133480778
54.5 81.03209200565016
56.0 81.70512576623345
58.0 82.43825101740995
60.0 83.32407387988572
61.5 84.06860319242591
63.0 84.62178745630318
65.0 85.16045293235032
67.0 85.69711975256342
69.0 86.22926494510477
71.0 86.75788865128567
73.0 87.45598529071484
75.0 88.0838677427789
77.5 88.62097812271429
80.0 89.0806200278767
82.5 89.33896223484354
85.0 89.55276018875414
87.5 89.63517011755498
90.0 89.56044317332247
92.5 89.36826299124986
95.0 89.0710692596735
97.5 88.79146252807121
100.0 88.4467954651569
103.0 88.14424137369285
106.0 87.3518505361668
109.0 87.29870637422334
112.0 88.32482264153539
115.0 88.70271028288853
118.0 88.95504709658314
122.0 89.06848518346571
125.0 89.04408267175397
128.0 89.0486998284809
132.0 88.9598830171445
136.0 88.82021089292323
140.0 88.69956763034276
145.0 88.51300484655032
150.0 88.28447274052968
155.0 88.175499463648
160.0 88.1545771603158
165.0 88.16723595046687
170.0 88.14433995704091
175.0 88.01041861669148
180.0 87.66881893164842
185.0 87.30111182146906
190.0 87.1026709951847
195.0 86.83964229314205
200.0 86.6596722041395
206.0 86.61674282915155
212.0 86.69961074758284
218.0 86.72937980883664
224.0 86.7534117405426
230.0 86.78182067128787
236.0 86.75563727641821
240.0 86.78490915492564
250.0 86.70941685738332
258.0 86.30429411294578
265.0 85.80444305264209
272.0 85.72755293338503
280.0 86.06183522217552
290.0 86.62621113693142
300.0 87.27764278871489
307.0 87.65205197895126
315.0 87.67002233478354
325.0 87.50376090697503
335.0 87.10506347013023
345.0 86.66644092738207
355.0 86.52719960294988
365.0 86.53692286779862
375.0 86.41840514306749
387.0 86.69620478347233
400.0 87.07564238461697
412.0 86.93716073410664
425.0 86.8614920358859
437.0 86.98750712379633
450.0 86.65627972750512
462.0 86.32660272962329
475.0 85.72929318697028
487.0 84.73511689169149
500.0 83.3188055294623
515.0 81.8691279640239
530.0 81.01761826105424
545.0 80.7342877449018
560.0 81.4256367768914
580.0 82.37279549536073
600.0 83.51716712639
615.0 84.2608456758872
630.0 84.27207086846423
650.0 83.81587642273145
670.0 83.56810899641243
690.0 83.68508790212047
710.0 83.95378105415872
730.0 84.0267934553131
750.0 83.85588272810358
775.0 83.28452810061499
800.0 82.52261445181048
825.0 81.98422067196509
850.0 81.61285828864798
875.0 81.34998237355757
900.0 81.16315883114261
925.0 81.05208872030462
950.0 81.0478791247937
975.0 81.2064887463321
1000.0 81.58873769358041
1030.0 81.94388288359261
1060.0 82.25060950475999
1090.0 82.3286471913466
1120.0 82.36076192865642
1150.0 82.35026122783839
1180.0 82.07535687916823
1220.0 81.74092149084272
1250.0 81.35282970765562
1280.0 81.03867858575074
1320.0 80.94390879740271
1360.0 81.01841654085982
1400.0 81.33546442039705
1450.0 81.54341365992275
1500.0 81.70912685113221
1550.0 81.75708701643637
1600.0 81.49986619265835
1650.0 81.39991235073978
1700.0 81.16684544000866
1750.0 80.80609175552635
1800.0 80.87457444480499
1850.0 81.20271869455522
1900.0 81.63519727448946
1950.0 82.16585354609572
2000.0 82.45631452886789
2060.0 82.4481114092989
2120.0 82.17841087793468
2180.0 82.1242015633117
2240.0 81.90916384492783
2300.0 82.19904769441067
2360.0 82.46876629006896
2400.0 82.53746442343157
2500.0 82.83800923354374
2580.0 83.14939731666237
2650.0 83.53346964752141
2720.0 83.9690570709653
2800.0 83.94506402728446
2900.0 84.19611184618985
3000.0 83.78055553599982
3070.0 83.53301523598975
3150.0 83.49026215090393
