Freq "Sound Power DI"
22.4 40.69996463638512
23.0 41.35297941365985
23.6 41.83362837533838
24.0 41.39768588495687
25.0 40.65816563175008
25.8 39.63208455603689
26.5 38.403499030012995
27.2 38.0036608960319
28.0 38.13836947188281
29.0 38.60800761630088
30.0 39.25965932625351
30.7 39.66889041579762
31.5 40.13322614601222
32.5 40.59085250124207
33.5 40.67419207196866
34.5 40.50351805941901
35.5 40.15595377297532
36.5 40.33414849625635
37.5 40.59919216092612
38.7 40.89000066078114
40.0 41.35254995524994
41.2 41.684637994497734
42.5 41.54094581606745
43.7 40.95228382813529
45.0 40.44271336256527
46.2 40.47217988538691
47.5 40.724116498003426
48.7 41.91505330804942
50.0 43.507796176570864
51.5 43.00661372441999
53.0 42.64350836409787
54.5 42.58661325148563
56.0 42.535581121633854
58.0 42.46466995594142
60.0 42.425728417152115
61.5 42.37478167278064
63.0 42.33117555854436
65.0 42.29040137770127
67.0 42.13200393416757
69.0 41.931265543860846
71.0 41.69657690458746
73.0 41.39324331729608
75.0 41.03845851225114
77.5 40.71005934304293
80.0 40.55332461161201
82.5 40.4722156827693
85.0 40.36934021474653
87.5 40.39611639513504
90.0 40.39174600220083
92.5 40.37123409558943
95.0 40.347578132414455
97.5 40.444405482667634
100.0 40.62474414179631
103.0 40.788300442804285
106.0 41.02728333755927
109.0 41.18172968115172
112.0 41.404383609289866
115.0 41.64291464242211
118.0 41.65208480275605
122.0 41.670041768189904
125.0 41.70173361286511
128.0 41.694786908684534
132.0 41.65130787078013
136.0 41.733845850266135
140.0 41.968695991797034
145.0 42.23112307358366
150.0 42.59452617632762
155.0 42.770536374972124
160.0 42.87873754233584
165.0 42.96978808703025
170.0 43.11371858397138
175.0 43.05640105851249
180.0 42.94712623757236
185.0 42.92008617642257
190.0 42.806731543276825
195.0 42.82253950733501
200.0 42.85512863899018
206.0 42.76957320017566
212.0 42.80813904951049
218.0 43.104703060928685
224.0 43.31467377329781
230.0 43.34554875882269
236.0 43.91868489295777
240.0 44.413581841598145
250.0 44.33944098510655
258.0 44.13162906544801
265.0 43.98828710500774
272.0 43.84299459668773
280.0 43.588314770055845
290.0 43.289632806652975
300.0 43.033744718453065
307.0 42.691262264857684
315.0 42.493261260721525
325.0 42.782177494401594
335.0 43.305063883162674
345.0 43.664980962194704
355.0 44.108077774969146
365.0 44.40760193788876
375.0 44.61234763886476
387.0 44.71754711697211
400.0 44.828778522377746
412.0 45.09240102195649
425.0 45.440929641118984
437.0 45.332823484316606
450.0 45.043014810671565
462.0 44.69984452789025
475.0 44.53310842097805
487.0 44.709515209830315
500.0 45.22302242827132
515.0 45.56967118717951
530.0 45.819271652038324
545.0 45.92073935394279
560.0 46.01467014315841
580.0 46.29611328812342
600.0 46.54127923033312
615.0 46.650370988130334
630.0 46.77918663218642
650.0 46.9010891247639
670.0 46.89735442018073
690.0 46.912006155921745
710.0 47.20359625561552
730.0 47.45780266565343
750.0 47.515342788532266
775.0 47.52338398983348
800.0 47.616696513560285
825.0 47.6347418631661
850.0 47.553966646623465
875.0 47.11847096180607
900.0 47.261034414633315
925.0 47.72382728405634
950.0 47.82918021828472
975.0 48.066284653532364
1000.0 47.23580890955783
1030.0 47.02164851909144
1060.0 47.01577664975352
1090.0 47.61007360246077
1120.0 47.9958856443201
1150.0 48.11795989553549
1180.0 48.226579229753455
1220.0 48.45413258658252
1250.0 48.67545928795174
1280.0 48.87344639772938
1320.0 48.76709843854084
1360.0 48.36933888757427
1400.0 49.0132297123985
1450.0 49.57689350895454
1500.0 49.70092997534091
1550.0 49.69907321779512
1600.0 49.69394943955044
1650.0 49.84468916779811
1700.0 49.88097638182171
1750.0 49.97647324594597
1800.0 50.467808763971746
1850.0 50.72140718976087
1900.0 50.64957136111343
1950.0 50.50627451246686
2000.0 50.230475298227546
2060.0 49.88439880750924
2120.0 50.15639995639606
2180.0 50.33398563396878
2240.0 50.48501154029201
2300.0 50.152826898279585
2360.0 50.061972721456925
2400.0 49.999528730114065
2500.0 49.91459706351671
2580.0 50.23520866222435
2650.0 50.736752336113554
2720.0 51.15777518112594
2800.0 51.29425212864841
2900.0 51.62234218431378
3000.0 51.751579892040155
3070.0 51.95969073768538
3150.0 51.564547639753926
3250.0 51.39296796537403
3350.0 50.907382046552044
3450.0 50.90680023598863
3550.0 50.923409585083036
3650.0 50.96849611129309
3750.0 51.262506506221925
3870.0 51.81853206218102
4000.0 51.97293232071556
4120.0 51.55383027651192
4250.0 50.8151557945604
4370.0 50.832108347344146
4500.0 50.54092889772562
4620.0 49.97403684598902
4750.0 50.33425079031731
4870.0 50.945776472948
5000.0 51.625921259958574
5150.0 51.95261012539147
5300.0 51.71698027826491
5450.0 51.022765982555725
5600.0 51.09539303922648
5800.0 51.91566177292087
6000.0 52.37526909362279
6150.0 51.681124681032145
6300.0 50.84571823210538
6500.0 50.72976502633816
6700.0 51.50049695401958
6900.0 52.565909274970664
