Freq "On Axis"
22.4 38.19999999999999
23.0 39.19999999999999
23.6 40.30000000000001
24.0 41.5
25.0 42.80000000000001
25.8 44.099999999999994
26.5 45.5
27.2 47.0
28.0 48.400000000000006
29.0 49.80000000000001
30.0 51.099999999999994
30.7 52.400000000000006
31.5 53.69999999999999
32.5 54.900000000000006
33.5 56.099999999999994
34.5 57.400000000000006
35.5 58.69999999999999
36.5 60.30000000000001
37.5 62.099999999999994
38.7 64.1
40.0 66.0
41.2 67.9
42.5 69.70000000000002
43.7 71.19999999999999
45.0 72.7
46.2 74.0
47.5 75.3
48.7 76.5
50.0 77.7
51.5 78.8
53.0 79.79999999999998
54.5 80.80000000000001
56.0 81.8
58.0 82.7
60.0 83.5
61.5 84.3
63.0 84.9
65.0 85.5
67.0 86.0
69.0 86.4
71.0 86.6
73.0 86.8
75.0 86.9
77.5 86.9
80.0 87.0
82.5 87.0
85.0 87.1
87.5 87.20000000000002
90.0 87.20000000000002
92.5 87.29999999999998
95.0 87.29999999999998
97.5 87.4
100.0 87.4
103.0 87.4
106.0 87.4
109.0 87.4
112.0 87.4
115.0 87.5
118.0 87.5
122.0 87.5
125.0 87.5
128.0 87.5
132.0 87.5
136.0 87.5
140.0 87.5
145.0 87.5
150.0 87.5
155.0 87.5
160.0 87.5
165.0 87.5
170.0 87.5
175.0 87.6
180.0 87.6
185.0 87.6
190.0 87.6
195.0 87.6
200.0 87.6
206.0 87.6
212.0 87.5
218.0 87.5
224.0 87.5
230.0 87.4
236.0 87.4
240.0 87.29999999999998
250.0 87.20000000000002
258.0 87.20000000000002
265.0 87.1
272.0 87.1
280.0 87.0
290.0 87.0
300.0 87.0
307.0 87.0
315.0 87.1
325.0 87.1
335.0 87.20000000000002
345.0 87.20000000000002
355.0 87.20000000000002
365.0 87.20000000000002
375.0 87.20000000000002
387.0 87.1
400.0 87.1
412.0 87.0
425.0 86.8
437.0 86.8
450.0 86.8
462.0 86.8
475.0 86.8
487.0 86.8
500.0 86.8
515.0 86.8
530.0 86.7
545.0 86.7
560.0 86.6
580.0 86.4
600.0 86.4
615.0 86.4
630.0 86.4
650.0 86.5
670.0 86.5
690.0 86.4
710.0 86.3
730.0 86.19999999999999
750.0 86.19999999999999
775.0 86.3
800.0 86.3
825.0 86.19999999999999
850.0 86.1
875.0 86.0
900.0 85.9
925.0 85.9
950.0 86.0
975.0 86.0
1000.0 86.0
1030.0 85.9
1060.0 85.7
1090.0 85.6
1120.0 85.6
1150.0 85.7
1180.0 85.80000000000001
1220.0 85.80000000000001
1250.0 85.7
1280.0 85.6
1320.0 85.5
1360.0 85.5
1400.0 85.5
1450.0 85.5
1500.0 85.5
1550.0 85.5
1600.0 85.4
1650.0 85.3
1700.0 85.1
1750.0 85.0
1800.0 85.0
1850.0 85.0
1900.0 85.1
1950.0 85.2
2000.0 85.0
2060.0 84.9
2120.0 84.9
2180.0 84.9
2240.0 84.9
2300.0 84.9
2360.0 84.9
2400.0 84.9
2500.0 84.9
2580.0 84.9
2650.0 84.79999999999998
2720.0 84.79999999999998
2800.0 84.79999999999998
2900.0 84.70000000000002
3000.0 84.4
3070.0 84.2
3150.0 84.4
3250.0 84.4
3350.0 84.4
3450.0 84.2
3550.0 84.1
3650.0 83.8
3750.0 83.6
3870.0 83.4
4000.0 83.4
4120.0 83.4
4250.0 83.30000000000001
4370.0 83.2
4500.0 83.0
4620.0 82.8
4750.0 82.6
4870.0 82.7
5000.0 82.9
5150.0 83.1
5300.0 83.2
5450.0 83.2
5600.0 83.2
5800.0 83.0
6000.0 82.7
6150.0 82.20000000000002
6300.0 81.7
6500.0 81.3
6700.0 81.19999999999999
6900.0 81.1
7100.0 80.9
7300.0 80.4
7500.0 79.6
7750.0 78.8
8000.0 78.2
8250.0 78.1
8500.0 78.5
8750.0 78.5
9000.0 78.30000000000001
9250.0 78.4
9500.0 78.6
9750.0 77.9
10000.0 76.4
10300.0 75.7
10600.0 76.4
10900.0 77.29999999999998
11200.0 78.0
11500.0 78.6
11800.0 79.1
12200.0 79.3
12500.0 79.3
12800.0 78.9
13200.0 78.30000000000001
13600.0 77.8
14000.0 77.5
14500.0 77.1
15000.0 76.6
15500.0 76.0
16000.0 75.3
16500.0 74.6
17000.0 73.8
17500.0 72.8
18000.0 71.6
18500.0 70.4
19000.0 68.9
19500.0 67.20000000000002
