Freq,Floor Bounce,Ceiling Bounce,Front Wall Bounce,Side Wall Bounce,Rear Wall Bounce,Total Early Reflection
20.5078,64.18320369466453,63.755536756996705,64.08789601403343,63.95453378245922,63.43339660637072,63.89099876950077
23.4375,66.48397495568152,66.0184656374196,66.37499962258345,66.2325859104376,65.70388164647822,66.17153167866238
26.3672,68.33410758750571,67.88452228008772,68.22844000796512,68.09010265801174,67.59578952887138,68.034456475445
29.2969,69.89890771093194,69.43652572429191,69.78958769902735,69.63972802811074,69.13300575851385,69.5879698800764
32.2266,71.46954436635791,70.99240360609389,71.35326148817678,71.20076467235688,70.71085543709178,71.15365971146434
35.1563,72.83494399664119,72.35739437579805,72.71755017266177,72.56112281850581,72.095744649291,72.5212566738089
38.0859,74.13034187030611,73.64862568881391,74.01288568743313,73.84304118468562,73.35639605851144,73.80683622188484
41.0156,75.25574708543782,74.76104629257263,75.13041507859619,74.96325576214731,74.53581635211779,74.93684183756123
43.9453,76.46030540135636,75.96201526866246,76.34199413323095,76.1487816855881,75.66419680552376,76.12455583888806
46.875,77.57783605803854,77.05795300136484,77.45699818446637,77.23325857658843,76.69957410068643,77.21606624419823
49.8047,78.54700593443859,78.02723585266268,78.42054827784925,78.20352852824277,77.717334522874,78.19296154013104
52.7344,79.50763492740371,79.00026240910158,79.389376311887,79.15540504324693,78.65771287816607,79.15233556553125
55.6641,80.38140112309905,79.8848512329032,80.26426886217293,80.02676806664523,79.56986131697285,80.03482322408753
58.5938,81.29710152045966,80.79102986038924,81.17555871052016,80.93041777648664,80.49959205124101,80.9478785310959
61.5234,82.05143403050316,81.51344829129164,81.92585861058144,81.64355329936703,81.16788804733537,81.67158537988705
64.4531,82.85213412348565,82.29100855148975,82.72201249102544,82.41548773979041,81.90334604652769,82.44958215248055
67.3828,83.55503430083732,82.97898113141673,83.42126360407738,83.09391704422214,82.57603683635212,83.1386585184192
70.3125,84.15393635891184,83.57118235631508,84.0076282751274,83.6951897135098,83.26734271103999,83.75045694906778
73.2422,84.74934321985758,84.23807190551746,84.64047039413232,84.29048131737228,83.84856159660849,84.36507383191484
76.1719,85.33557927619353,84.8370992156256,85.22900547612251,84.8706011627721,84.44649627175961,84.95516500066691
79.1016,85.78028375778935,85.26530154846004,85.67101202097302,85.2906464073698,84.91173334154679,85.39492456865263
82.0313,86.29834620255296,85.7692514228717,86.19920493827979,85.76316552893026,85.27739563325801,85.8766178221399
84.9609,86.71865771233037,86.15618496931673,86.61488346747424,86.13782682367389,85.55073171725114,86.25521831141727
87.8906,86.95234082396527,86.4426134815429,86.85019315512001,86.40387145640118,85.95510627393271,86.53530777311163
90.8203,87.17379850466378,86.66988410345208,87.06568162438242,86.62854445497898,86.33980872321042,86.7862549410864
93.75,87.62260437028995,87.05855001707523,87.53444132047032,86.97468609657972,86.47249497037107,87.15232503859613
96.6797,87.74616671621314,87.18275398584484,87.65596092593212,87.08750229381097,86.54120239012174,87.26416832503435
102.539,88.02052851956132,87.59705815094893,87.98503331298811,87.35533731814857,86.84035150268772,87.5812431645279
105.469,88.13185576182441,87.73752697432177,88.11491193968155,87.45199882869235,86.90404728546683,87.69175198153802
108.398,88.3270713006914,87.8647820911871,88.28459533953398,87.58999502059984,87.02193787011386,87.84396994038542
111.328,88.485394997585,87.9620912369064,88.42064664033755,87.69510492549702,87.13716258069427,87.96799014770336
117.188,88.65231999111337,88.12773946795294,88.59252221790643,87.79797595128589,87.2090905842949,88.10821458886035
120.117,88.70417888625394,88.16581497761179,88.63974562119057,87.81655169423291,87.26158475208534,88.15019091281475
125.977,88.67017206593505,88.03144645055617,88.5848434917505,87.67686329464483,87.08162243121751,88.04834525340132
128.906,88.64897576881572,88.00260467362327,88.56757814972138,87.6182900512159,86.94182470305942,88.0008749746333
134.766,88.43930607136504,87.77375679430928,88.3410593435163,87.36085513998692,86.8061069296575,87.7865314150125
137.695,88.39546142162966,87.67469516038663,88.28347547351898,87.25669649394082,86.73720507877445,87.71368356410275
143.555,88.40744028754226,87.53062120139423,88.25814299930306,87.11699288835491,86.48288223446944,87.61737580699727
149.414,88.36062899005078,87.42509631605532,88.21247456503468,86.96961981367312,86.19912576110377,87.50567958460837
