Freq "Rear Wall Bounce"
22.4 59.37139692843775
23.0 58.955243222666496
23.6 58.40195977087569
24.0 57.647475748768585
25.0 56.61091138480586
25.8 55.01532652073857
26.5 52.120390245949864
27.2 47.85445400841871
28.0 52.38170892466425
29.0 54.933145967820806
30.0 56.428097102160905
30.7 55.68100287918867
31.5 53.706632494070675
32.5 50.03617239114212
33.5 48.01931537590477
34.5 47.3183607540862
35.5 48.50193604290325
36.5 53.13291945503653
37.5 55.574995496669175
38.7 56.46975927253149
40.0 56.579865701488586
41.2 56.42172721616879
42.5 55.13218931549483
43.7 53.35291848256065
45.0 54.521365433383494
46.2 55.93711053242437
47.5 56.67402856231581
48.7 57.32124483242413
50.0 58.879137868746
51.5 60.547655556548904
53.0 62.979137868745994
54.5 65.24765555654889
56.0 67.7686691017184
58.0 69.44238624500815
60.0 70.78460605983149
61.5 72.62653984178841
63.0 73.93182840322696
65.0 74.62653984178843
67.0 74.63711053242436
69.0 75.0689132379038
71.0 75.88472768251702
73.0 75.7689132379038
75.0 75.76354745705927
77.5 75.72678074647122
80.0 75.86379188131676
82.5 76.08497091767055
85.0 75.50604717223442
87.5 75.68521413920196
90.0 75.06427512557025
92.5 74.79091489204495
95.0 75.24372020454148
97.5 74.39164364671065
100.0 75.11245143565009
103.0 74.41317658568818
106.0 74.81873128519662
109.0 74.62981941587805
112.0 74.72981941587801
115.0 74.68945860221767
118.0 74.36854009212371
122.0 74.14627607732098
125.0 74.54760194759106
128.0 74.67401388944128
132.0 74.49566851895301
136.0 74.26643127743031
140.0 73.96391829581079
145.0 73.54456888019212
150.0 73.12990849356198
155.0 72.65435180645503
160.0 72.25102068529453
165.0 71.97179174881799
170.0 71.58096064712211
175.0 71.2754209112186
180.0 71.07222250361164
185.0 71.02311546526877
190.0 71.1765450825316
195.0 71.61264402941555
200.0 72.00528175422185
206.0 71.95828582988365
212.0 71.25463041453261
218.0 70.39573662183176
224.0 70.92443239902624
230.0 71.55421488294158
236.0 70.85280402374877
240.0 70.27857866508641
250.0 69.87586097355556
258.0 69.51317106928803
265.0 69.23623921978567
272.0 68.8721518191517
280.0 68.41405843136707
290.0 67.98822879844417
300.0 67.66179854253978
307.0 67.55076729210019
315.0 67.71856224836333
325.0 67.69360287406715
335.0 67.51542205647678
345.0 67.53142232986613
355.0 67.59129634579595
365.0 67.51380848939102
375.0 67.49070455193561
387.0 67.54858881426567
400.0 67.58523517248918
412.0 67.33894377176462
425.0 67.13455662897186
437.0 66.96550588193011
450.0 65.90559612554571
462.0 64.9699567857861
475.0 63.98624821581713
487.0 62.41082185863098
500.0 60.90029540575934
515.0 60.45929611117728
530.0 61.03914780383131
545.0 61.59764157360719
560.0 61.64297820939417
580.0 61.21375686234494
600.0 60.727114121992756
615.0 60.59204240126989
630.0 60.78426162781706
650.0 61.02002705524637
670.0 61.12475055743221
690.0 61.0038543500995
710.0 60.74960449231085
730.0 60.400450001483364
750.0 60.25412462358916
775.0 60.50266939683654
800.0 61.308786699256615
825.0 62.138496519404
850.0 62.51326989248584
875.0 62.28690406460882
900.0 61.81467624779289
925.0 61.603225301367885
950.0 61.497576286392004
975.0 61.18405021331172
