Freq "Early Reflections"
22.4 10.710350958857532
23.0 12.503412372776495
23.6 14.294857854114753
24.0 16.061761621844056
25.0 17.822286772670168
25.8 19.535399857149002
26.5 21.22727065248486
27.2 22.910523525023052
28.0 24.56925418475211
29.0 26.229671296776388
30.0 27.949630264449326
30.7 29.81890711399592
31.5 31.975389102777115
32.5 33.682862490041344
33.5 34.872842482406526
34.5 36.35399630472551
35.5 37.85933280219564
36.5 39.37179743685354
37.5 40.88225852468827
38.7 42.37036918584877
40.0 43.855755847626284
41.2 45.30708016345662
42.5 46.87653796392027
43.7 48.429776619057904
45.0 50.18368909881784
46.2 51.43352188462485
47.5 52.50493304156359
48.7 53.716807900181976
50.0 54.95897460340697
51.5 56.155346761257704
53.0 57.39442460163511
54.5 58.67634476640555
56.0 60.11959151156657
58.0 61.32127818882891
60.0 62.30858001363045
61.5 63.30858001363045
63.0 64.3923888257865
65.0 65.50200986843376
67.0 66.59420919012082
69.0 67.729158982977
71.0 68.71054427138381
73.0 69.46596628552939
75.0 70.16804236858921
77.5 70.83529592207601
80.0 71.38585138734241
82.5 71.8296772091899
85.0 72.09648933612817
87.5 72.14934613627817
90.0 72.1250269193481
92.5 72.06589469074112
95.0 72.03294007267593
97.5 72.0540593732816
100.0 72.14733348618363
103.0 72.2191592150563
106.0 72.22966906113032
109.0 72.1295541035519
112.0 71.9256696375234
115.0 71.59286883097039
118.0 71.22316139917768
122.0 70.88293908635596
125.0 70.67983735095608
128.0 70.60233006087974
132.0 70.55352868503282
136.0 70.56198698555144
140.0 70.516360876195
145.0 70.39664862240392
150.0 70.23586977077036
155.0 70.06257122203584
160.0 69.8927879094309
165.0 69.72591497980565
170.0 69.58149970837351
175.0 69.34478410383191
180.0 69.03969308453148
185.0 68.58947325029858
190.0 68.08911080985656
195.0 67.55632083589684
200.0 67.08271190450388
206.0 66.77349423613417
212.0 66.65904267861647
218.0 66.72105320362229
224.0 67.04853119310096
230.0 67.50391380047296
236.0 67.95258200712892
240.0 68.33055386983087
250.0 68.53456402736155
258.0 68.65733778253652
265.0 68.64673040609749
272.0 68.60619862141849
280.0 68.39797255269511
290.0 68.1432501250016
300.0 67.85948724735371
307.0 67.78703188035189
315.0 67.90476316941015
325.0 68.17493429352434
335.0 68.34821567404674
345.0 68.43119246530932
355.0 68.3510670142932
365.0 68.1899823245395
375.0 67.97713320585463
387.0 67.84832793694552
400.0 67.85409575937487
412.0 67.9661548944125
425.0 67.9946506798187
437.0 67.8018273900725
450.0 67.2977977224959
462.0 66.66560139645763
475.0 66.16109234880439
487.0 65.9331798311112
500.0 66.13973493589256
