Freq "Early Reflections DI"
22.4 29.292380928098822
23.0 29.286789691622957
23.6 29.269572828504224
24.0 29.31373212672625
25.0 29.307183591190267
25.8 29.344312775306264
26.5 29.33657505348549
27.2 29.35121506482571
28.0 29.36122492885967
29.0 29.388847135760173
30.0 29.4032680735733
30.7 29.391640251947095
31.5 29.39840125551484
32.5 29.39460866014643
33.5 29.400867214876484
34.5 29.417770996795397
35.5 29.42102310478485
36.5 29.47348449230178
37.5 29.52222379228047
38.7 29.554436005128764
40.0 29.60886147067646
41.2 29.6313520381956
42.5 29.684098879394327
43.7 29.664423415567626
45.0 29.700146118096853
46.2 29.70633696135178
47.5 29.745158717743237
48.7 29.817299702542343
50.0 29.885857362566995
51.5 29.930464580317462
53.0 29.97001482581794
54.5 30.001117739228732
56.0 30.03072342008271
58.0 30.05059446768142
60.0 30.103142634118285
61.5 30.136651505713857
63.0 30.201447259104143
65.0 30.238346148904498
67.0 30.285847335416122
69.0 30.314383146311172
71.0 30.334191337456375
73.0 30.402192782805145
75.0 30.44853361533707
77.5 30.490000078977673
80.0 30.526150842708205
82.5 30.544217115410007
85.0 30.588863489269997
87.5 30.657400134111114
90.0 30.67366274650722
92.5 30.70637448786509
95.0 30.744946841460802
97.5 30.779117139679983
100.0 30.82828111285849
103.0 30.857238657626695
106.0 30.89770598351771
109.0 30.92940559997362
112.0 30.979987055062864
115.0 31.016923909307252
118.0 31.047449637584492
122.0 31.06640629137175
125.0 31.100942892018267
128.0 31.141165076371067
132.0 31.160104959526635
136.0 31.177078508860447
140.0 31.201839671289676
145.0 31.2286308454469
150.0 31.234746416230664
155.0 31.277818129415735
160.0 31.29923182204429
165.0 31.317798829804318
170.0 31.334222018109358
175.0 31.354618409833776
180.0 31.3763008170274
185.0 31.400292403112445
190.0 31.421884809265066
195.0 31.404877525177653
200.0 31.39311870665462
206.0 31.361439112985238
212.0 31.330714701211548
218.0 31.24635434927046
224.0 31.141812114769778
230.0 31.04795127465414
236.0 30.97794031784514
240.0 30.917357021703083
250.0 30.88356690391707
258.0 30.89910520859779
265.0 31.006008613191213
272.0 31.271128109324124
280.0 31.65990307173564
290.0 31.755463195742777
300.0 32.0132903084515
307.0 32.2370834273932
315.0 31.985020718246062
325.0 32.00881184782132
335.0 31.987030281653887
345.0 31.931100676679648
355.0 31.969729324892725
365.0 32.148260438161444
375.0 32.31696821898662
387.0 32.272577219507724
400.0 32.63196173580522
412.0 32.74587918638575
425.0 32.88965110838747
437.0 32.922687976974956
450.0 33.187270979516114
462.0 33.12424515882479
475.0 33.063421564219524
487.0 33.07960866980598
500.0 32.896173761387345
515.0 32.767447408197086
530.0 32.822040125762754
545.0 33.68380821434401
560.0 33.72541207180221
580.0 33.56332867202629
600.0 33.56649669580591
615.0 33.75761232335226
630.0 34.07312878898669
650.0 34.4172444982804
670.0 34.67823470966579
690.0 34.48734431142623
710.0 34.021643603514974
730.0 34.115364710401835
750.0 34.09663744645009
775.0 34.66453028118002
800.0 34.89005189311801
825.0 34.17582791630086
850.0 34.404543185299175
875.0 34.83789059536862
900.0 34.657761909042705
925.0 33.94846523898801
950.0 33.88874977480857
975.0 33.15448460471859
1000.0 33.467534363673394
1030.0 32.960802849607745
1060.0 33.31286615056682
1090.0 33.54774524177938
1120.0 33.412930524142595
1150.0 33.08740354375331
1180.0 33.17420403039573
1220.0 33.4035667974392
1250.0 33.583507206386656
1280.0 33.81367901190772
1320.0 34.221139612421354
1360.0 34.30081046987148
1400.0 34.84039316179502
1450.0 34.47607740153451
1500.0 34.62085580097279
1550.0 34.738352394510784
1600.0 35.23879694554995
1650.0 35.02663850038334
1700.0 35.273579669829175
1750.0 35.32574076656222
1800.0 35.5154862801524
1850.0 35.66190270304283
1900.0 35.43560493808458
1950.0 35.590649790941754
2000.0 35.84854213316214
2060.0 36.017010674952886
2120.0 35.87808282630904
2180.0 35.92894978685172
2240.0 35.8079183151347
2300.0 35.8094224162177
2360.0 35.635271305653575
2400.0 35.64309541308427
2500.0 35.64489633508782
2580.0 35.651830690691966
2650.0 35.42155062389402
2720.0 35.23199284403337
2800.0 35.11962650543306
2900.0 35.254903249793685
3000.0 34.99857152753424
3070.0 35.0030815533666
3150.0 34.899166182333005
3250.0 34.66950787630627
3350.0 35.0048356632589
3450.0 34.46753238831468
3550.0 34.15803073859591
3650.0 34.29137506549701
3750.0 34.59848634297332
3870.0 34.588431685596035
4000.0 34.59171677947785
4120.0 34.63501825499712
4250.0 34.782631376253036
4370.0 35.02368490425202
4500.0 34.801729645703944
4620.0 34.93868576059242
4750.0 35.49375203022173
4870.0 35.74041684424705
5000.0 35.760027379647894
5150.0 35.647086371776865
5300.0 35.648481246802746
5450.0 35.65554591777641
5600.0 35.44594118450601
5800.0 35.34688966158073
6000.0 35.17367248086228
6150.0 35.23902421621435
6300.0 35.34836977227755
6500.0 35.590258936751454
6700.0 35.39753950695963
6900.0 35.297218492677544
7100.0 35.4845493928447
7300.0 35.50349261325265
7500.0 35.363898132678045
7750.0 35.12438247934557
8000.0 35.16933658044928
8250.0 35.219401118165095
8500.0 35.334328787692456
8750.0 35.092160704294656
9000.0 34.93307298723114
9250.0 35.0700894659352
9500.0 35.22527952681051
9750.0 35.145349578552924
10000.0 35.22556999185552
10300.0 35.62656170453634
10600.0 36.098677614424574
10900.0 36.01284410963869
11200.0 35.90726180661757
11500.0 35.756375736129314
11800.0 36.40534064924688
12200.0 36.66541662526829
12500.0 36.498480706506825
12800.0 36.399172729193225
13200.0 35.92120372075499
13600.0 35.437830624837986
14000.0 34.99377273481382
14500.0 34.94495739398636
15000.0 35.216169086210726
15500.0 34.71083428155791
16000.0 34.441153808964685
16500.0 34.31646427713787
17000.0 34.87550414947991
17500.0 34.107974216114215
18000.0 33.68712402717355
18500.0 34.085524716753795
19000.0 34.053170860691466
19500.0 33.75106168556903
