Freq "Early Reflections"
20.5078 60.500939478764224
21.9727 61.61601152186532
23.4375 63.41764379057638
24.9023 64.70443106221113
26.3672 66.39433376071563
27.832 67.60018748457767
29.2969 68.55915713162423
30.7617 69.50120346578677
32.2266 70.49258940948252
33.6914 71.37953057106844
35.1562 72.18588143603132
36.6211 72.88116480272984
38.0859 73.71509773915841
39.5508 74.37603572354053
41.0156 75.28257582833636
42.4805 75.6338149142837
43.9453 76.27260704623272
45.4102 76.75616302095267
46.875 77.27695902365188
48.3398 77.80748322581164
51.2695 78.70981937601712
52.7344 79.15102046219849
54.1992 79.52291976442143
55.6641 79.91286595683076
58.5938 80.53299824062356
60.0586 80.83976239408977
62.9883 81.47599067692707
64.4531 81.74108512826623
67.3828 82.21127135359157
68.8477 82.36888068439607
71.7773 82.78880579428399
74.707 83.16578349893022
77.6367 83.47443022479678
79.1016 83.58743025902277
82.0312 83.82646945055849
84.9609 84.0405226888434
87.8906 84.07275908802512
90.8203 84.12759390245404
95.2148 84.27389107252192
98.1445 84.44708496522343
101.074 84.42224867501527
105.469 84.34006544929848
108.398 84.48396335843451
112.793 84.67026975710742
117.188 84.62872568969654
120.117 84.53198636906214
124.512 84.75216467212643
128.906 84.61223339791002
133.301 84.39888360525745
139.16 84.22575939305307
143.555 84.23610391234874
147.949 84.36659312103141
153.809 84.23321439565379
159.668 84.11047690428519
165.527 83.96471379915019
171.387 83.76257856383116
177.246 83.74905621230846
183.105 83.63513123284085
188.965 83.40452721011626
196.289 83.29877911892511
203.613 83.13076926875057
210.938 83.05986142225348
218.262 82.80979340067569
225.586 82.66063716292678
232.91 82.7411274994246
241.699 82.75207764950567
250.488 82.96411200607275
259.277 82.9525471426641
268.066 82.55962892072513
276.855 82.68834448144409
287.109 82.4161230806175
297.363 82.61437132849565
307.617 82.51720042514958
319.336 81.93205665814529
329.59 81.28084166057306
341.309 80.8440724251309
353.027 81.07026676262554
366.211 82.25702116173801
379.395 82.72568258875742
392.578 82.4549730594823
405.762 82.61659837331771
420.41 82.51199251943306
435.059 82.42515290123127
451.172 82.87538248256527
465.82 82.24094377779232
483.398 82.11493589725319
499.512 82.34642611920827
517.09 82.458538585804
536.133 82.07441508845919
555.176 82.36456703603977
574.219 82.68953352344086
594.727 82.36700459573314
615.234 82.28925076620393
637.207 82.29865111561836
659.18 81.56096555899812
682.617 81.63102128506341
707.52 82.43259099196668
732.422 81.98168606986779
757.324 82.05670283938854
785.156 82.19323922956501
811.523 82.08176527499981
840.82 82.53093512240079
870.117 82.23666348062812
900.879 82.76776018697977
933.105 82.32606185121449
965.332 82.65518187842626
1000.49 82.45176888154464
1035.64 82.01761547002998
1072.27 82.12855706943364
1108.89 82.02195649910674
1148.44 81.57825660144164
1189.45 81.31020526752924
1230.47 81.4104122697775
1274.41 81.33416971559967
1319.82 81.78300300972315
1366.7 81.52092721479244
1413.57 81.08186536551733
1463.38 80.91403429157852
1516.11 79.94659127279543
1568.85 79.60064749520603
1624.51 79.50802700351123
1681.64 79.70852102859037
1741.7 79.9578640208711
1803.22 79.73868098069636
1866.21 78.84595427078261
1932.13 78.2841589312174
1999.51 78.62791745313264
2069.82 79.30122212121518
2143.07 79.07634505269253
2219.24 78.9926875662085
2296.88 78.58900792554161
2378.91 78.31481717802077
2462.4 79.00155008797259
2548.83 78.8647828619275
2639.65 78.44395661145143
2731.93 77.78240434451891
2828.61 77.72138169272208
2928.22 78.16161306337041
3030.76 78.19927063450655
3137.7 78.29835236841836
3249.02 78.18676650969192
3363.28 77.93459887420842
3481.93 78.39862912016831
3604.98 79.17518903765676
3732.42 79.43760454561502
3864.26 78.72041081913156
4000.49 78.27462256722954
4141.11 78.32111112750634
4287.6 78.08977045342222
4438.48 78.34946618324363
4595.21 77.51595640891911
4756.35 77.10908426407822
4924.8 77.47830590814789
5097.66 78.9201491017202
5277.83 80.02722860991516
5463.87 80.3386214081211
5657.23 79.96148055477417
5856.45 79.25054946983272
6062.99 79.27624412412729
6276.86 78.9312402180302
6498.05 78.67697847474095
6726.56 78.23229058355884
6963.87 77.82202944858935
7209.96 78.70068485057453
7464.84 80.04881078177738
7727.05 80.62779921798084
7999.51 80.02187529620585
8282.23 79.29307514674848
8573.73 78.8185428401735
8876.95 78.5477938424623
9188.96 77.62436872206837
9514.16 77.45978055699484
9849.61 77.71402520742174
10196.8 78.17273242221812
10555.7 77.91703828746579
10927.7 77.49695056766409
11313.0 77.11787429571166
11712.9 76.70745132629904
12126.0 76.54985114098547
12553.7 76.60909238154562
12996.1 76.69512012454871
13454.6 76.46146780007223
13929.2 76.17548289238631
14419.9 75.79091116024415
14928.2 75.16066971456357
15455.6 74.50652887163128
16000.5 74.00887665750676
16564.5 73.66094309487377
17148.9 73.12813535444249
17752.4 72.00782847236216
18379.4 71.09318827819239
19026.9 71.01382467483978
19697.8 71.05422177071235
19999.5 70.9591806375035
