Freq "Total Early Reflection"
20.5078 36.6910411522539
21.9727 36.55150641235649
23.4375 32.99502302947316
24.9023 38.212223086891285
26.3672 38.00086166205399
27.832 41.690858035338564
29.2969 41.72849659806282
30.7617 42.476085492343955
32.2266 43.56115317593283
33.6914 45.06860033227521
35.1562 45.6838346808121
36.6211 47.2518864346156
38.0859 47.59575118754408
39.5508 49.06784633850678
41.0156 49.17869631534792
42.4805 50.20602852672327
43.9453 51.09040642954038
45.4102 51.389942548768616
46.875 52.51502778676489
48.3398 53.25883643788269
51.2695 54.98666134002083
52.7344 55.632127362728156
54.1992 56.12573210366112
55.6641 56.88214358479787
58.5938 58.21206145242046
60.0586 59.00555970165571
62.9883 59.85117615666293
64.4531 60.376687416450366
67.3828 61.67407044626316
68.8477 62.21523636877747
71.7773 63.116930855705675
74.707 64.12484722237475
77.6367 65.02293536603985
79.1016 65.48120977699432
82.0312 66.34657295099832
84.9609 67.26072534876664
87.8906 68.00544416010315
90.8203 68.80428230578394
95.2148 70.10854468574318
98.1445 70.8399073571051
101.074 71.46464312174312
105.469 72.62297425214295
108.398 73.29761421376055
112.793 74.4028847222128
117.188 75.35329427463755
120.117 75.99646961599139
124.512 76.87900994044706
128.906 77.84041323954224
133.301 78.65947231586557
139.16 79.78966409549072
143.555 80.57905410765234
147.949 81.23212759966393
153.809 82.1538614371333
159.668 82.99211535532844
165.527 83.77439849095602
171.387 84.43573727311507
177.246 84.9699666411206
183.105 85.47990443240484
188.965 85.84476700571322
196.289 86.27209069997085
203.613 86.46007410812228
210.938 86.65639186857193
218.262 86.73336118398028
225.586 86.75828665962653
232.91 86.71912453547937
241.699 86.56266641339258
250.488 86.49588136025433
259.277 86.42589990813927
268.066 86.1992884602112
276.855 86.21590417829934
287.109 86.01654240026913
297.363 86.01691904437472
307.617 85.73062745979907
319.336 85.64363583111543
329.59 85.54056979693581
341.309 85.53314875371001
353.027 85.4029444248084
366.211 85.21031150367567
379.395 85.0751740605863
392.578 85.06283289398382
405.762 85.03002261463466
420.41 84.93789880315387
435.059 84.81111968667753
451.172 84.7899328126081
465.82 84.73632141339081
483.398 84.84779662977222
499.512 84.9279319432267
517.09 84.76177158354153
536.133 84.54952315184916
555.176 84.85255964129493
574.219 84.89258124485697
594.727 84.98662827256324
615.234 85.33405390540254
637.207 85.2530674613456
659.18 84.91517185908626
682.617 84.95340800632134
707.52 84.60982429714232
732.422 84.43104538610939
757.324 84.48810232341349
785.156 83.86979476042323
811.523 84.16379581373037
840.82 83.74173267322
870.117 83.75648890471108
900.879 84.10603048868872
933.105 84.55247869952781
965.332 85.11715569434912
1000.49 85.14528500234105
1035.64 84.67943371653843
1072.27 84.61433244808042
1108.89 84.71138093702754
1148.44 84.50234987788198
1189.45 84.7671795368238
1230.47 84.6653617349942
1274.41 84.7592852312941
1319.82 84.64069246796319
1366.7 84.08923509829583
1413.57 84.01897668667536
1463.38 83.99746969524193
1516.11 83.7363585589119
1568.85 83.20936293627388
1624.51 82.29267000521679
1681.64 82.0983758713609
1741.7 82.42657175284164
1803.22 82.8186556784902
1866.21 83.18393339286735
1932.13 83.58343325301098
1999.51 84.6961775514644
2069.82 85.89613379055778
2143.07 85.98155727152744
2219.24 84.46393839478372
2296.88 82.22851299909044
2378.91 81.25430895612094
2462.4 81.34543556864655
2548.83 82.09453433264633
2639.65 82.50090549647867
2731.93 82.12094415739612
2828.61 82.14679735928412
2928.22 82.33705284041392
3030.76 82.06135846300278
3137.7 82.003169409363
3249.02 82.4215517922622
3363.28 82.2408636726859
3481.93 81.8551118143602
3604.98 81.77641560617447
3732.42 82.05494337314666
3864.26 81.56498779046734
4000.49 81.5817236393513
4141.11 81.40936766809722
4287.6 81.80873897605437
4438.48 81.35715115487938
4595.21 80.95588095173972
4756.35 80.66451164297628
4924.8 80.15412985105277
5097.66 79.7306742776839
5277.83 79.50756516019983
5463.87 80.24072501510229
5657.23 80.77524624608238
5856.45 81.14460437461382
6062.99 80.81961009986327
6276.86 80.10641008740915
6498.05 79.2483629903267
6726.56 78.78657353812362
6963.87 78.81792433065041
7209.96 78.46820354341843
7464.84 78.80590730032927
7727.05 79.91045565301901
7999.51 80.93209838125013
8282.23 80.72880979403122
8573.73 79.69099359412898
8876.95 78.90092956070465
9188.96 78.478576423624
9514.16 78.23350149485022
9849.61 78.35678070636037
10196.8 79.15666362084302
10555.7 81.6380609117639
10927.7 82.79988007116872
11313.0 82.4549851456052
11712.9 83.93073608607726
12126.0 82.62716853536769
12553.7 81.00264344606946
12996.1 77.54454611425186
13454.6 76.2870588824382
13929.2 77.97656236249487
14419.9 77.68229694098754
14928.2 75.4958138695874
15455.6 74.1337465425499
16000.5 73.11593050789618
16564.5 73.18202971863634
17148.9 73.603049438627
17752.4 72.32253797135527
18379.4 73.9741495091506
19026.9 73.71954790953288
19697.8 72.76846522046476
19999.5 71.46577223122797
