Freq "DI offset"
22.4 60
23.0 60
23.6 60
24.0 60
25.0 60
25.8 60
26.5 60
27.2 60
28.0 60
29.0 60
30.0 60
30.7 60
31.5 60
32.5 60
33.5 60
34.5 60
35.5 60
36.5 60
37.5 60
38.7 60
40.0 60
41.2 60
42.5 60
43.7 60
45.0 60
46.2 60
47.5 60
48.7 60
50.0 60
51.5 60
53.0 60
54.5 60
56.0 60
58.0 60
60.0 60
61.5 60
63.0 60
65.0 60
67.0 60
69.0 60
71.0 60
73.0 60
75.0 60
77.5 60
80.0 60
82.5 60
85.0 60
87.5 60
90.0 60
92.5 60
95.0 60
97.5 60
100.0 60
103.0 60
106.0 60
109.0 60
112.0 60
115.0 60
118.0 60
122.0 60
125.0 60
128.0 60
132.0 60
136.0 60
140.0 60
145.0 60
150.0 60
155.0 60
160.0 60
165.0 60
170.0 60
175.0 60
180.0 60
185.0 60
190.0 60
195.0 60
200.0 60
206.0 60
212.0 60
218.0 60
224.0 60
230.0 60
236.0 60
240.0 60
250.0 60
258.0 60
265.0 60
272.0 60
280.0 60
290.0 60
300.0 60
307.0 60
315.0 60
325.0 60
335.0 60
345.0 60
355.0 60
365.0 60
375.0 60
387.0 60
400.0 60
412.0 60
425.0 60
437.0 60
450.0 60
462.0 60
475.0 60
487.0 60
500.0 60
515.0 60
530.0 60
545.0 60
560.0 60
580.0 60
600.0 60
615.0 60
630.0 60
650.0 60
670.0 60
690.0 60
710.0 60
730.0 60
750.0 60
775.0 60
800.0 60
825.0 60
850.0 60
875.0 60
900.0 60
925.0 60
950.0 60
975.0 60
1000.0 60
1030.0 60
1060.0 60
1090.0 60
1120.0 60
1150.0 60
1180.0 60
1220.0 60
1250.0 60
1280.0 60
1320.0 60
1360.0 60
1400.0 60
1450.0 60
1500.0 60
1550.0 60
1600.0 60
1650.0 60
1700.0 60
1750.0 60
1800.0 60
1850.0 60
1900.0 60
1950.0 60
2000.0 60
2060.0 60
2120.0 60
2180.0 60
2240.0 60
2300.0 60
2360.0 60
2400.0 60
2500.0 60
2580.0 60
2650.0 60
2720.0 60
2800.0 60
2900.0 60
3000.0 60
3070.0 60
3150.0 60
3250.0 60
3350.0 60
3450.0 60
3550.0 60
3650.0 60
3750.0 60
3870.0 60
4000.0 60
4120.0 60
4250.0 60
4370.0 60
4500.0 60
4620.0 60
4750.0 60
4870.0 60
5000.0 60
5150.0 60
5300.0 60
5450.0 60
5600.0 60
5800.0 60
6000.0 60
6150.0 60
6300.0 60
6500.0 60
6700.0 60
6900.0 60
7100.0 60
7300.0 60
7500.0 60
7750.0 60
8000.0 60
8250.0 60
8500.0 60
8750.0 60
9000.0 60
9250.0 60
9500.0 60
9750.0 60
10000.0 60
10300.0 60
10600.0 60
10900.0 60
11200.0 60
11500.0 60
11800.0 60
12200.0 60
12500.0 60
12800.0 60
13200.0 60
13600.0 60
14000.0 60
14500.0 60
15000.0 60
15500.0 60
16000.0 60
16500.0 60
17000.0 60
17500.0 60
18000.0 60
18500.0 60
19000.0 60
19500.0 60
