Freq "Early Reflections DI"
22.4 31.690648664349524
23.0 29.20708231711457
23.6 30.767650017870736
24.0 29.6580987351318
25.0 30.00596751937698
25.8 30.8269140550329
26.5 31.055497813865458
27.2 29.423331176434175
28.0 30.67638496671762
29.0 30.432744754577058
30.0 29.746276643337538
30.7 29.97646742503204
31.5 29.727154681731292
32.5 29.942241244581965
33.5 29.762451400005645
34.5 29.359925990262013
35.5 29.6855386913451
36.5 28.85008952337492
37.5 29.554222425956
38.7 29.664701575292796
40.0 29.5129509095391
41.2 29.44885101911838
42.5 29.492371929488442
43.7 29.935248226749636
45.0 29.927497478799395
46.2 29.98326758717721
47.5 30.0464535422024
48.7 30.14999056881922
50.0 30.12774558288568
51.5 30.262812893944428
53.0 30.410264871502932
54.5 30.490652000322697
56.0 30.667851909550933
58.0 30.61760342058068
60.0 30.62513608631309
61.5 30.570430539369653
63.0 30.66782906116316
65.0 30.633826250905187
67.0 30.62506723943187
69.0 30.685049387625824
71.0 30.659379490262054
73.0 30.635415082646873
75.0 30.64767868552778
77.5 30.635958059770914
80.0 30.677416928495717
82.5 30.719537105557592
85.0 30.76097182647223
87.5 30.82082468778681
90.0 30.918721734529896
92.5 31.012412368220154
95.0 31.141284054072713
97.5 31.243471117698036
100.0 31.277854962326558
103.0 31.30307394839204
106.0 31.20308514349091
109.0 31.212496035280964
112.0 31.34103601396977
115.0 31.358606810515454
118.0 31.39679870081362
122.0 31.436828338281458
125.0 31.506543214531717
128.0 31.5323459627037
132.0 31.59817326637169
136.0 31.74828914103253
140.0 31.91695689719151
145.0 32.00185565428393
150.0 32.11953302472219
155.0 32.24269840373245
160.0 32.306982074152884
165.0 32.33393164393665
170.0 32.334282749645936
175.0 32.31599143161847
180.0 32.226632672662504
185.0 32.156671134316696
190.0 32.11426326632426
195.0 32.18419996245751
200.0 32.173464768086305
206.0 32.26691132248435
212.0 32.374832738760475
218.0 32.55147587367874
224.0 32.78786160964198
230.0 32.968528521412
236.0 33.036367611244984
240.0 33.03981731417764
250.0 32.92957902799665
258.0 32.78871594338068
265.0 32.70534120921013
272.0 32.54499753295249
280.0 32.56308700318405
290.0 32.86013786495782
300.0 33.306613475083225
307.0 33.91482015925044
315.0 34.24679511933866
325.0 34.09333933754648
335.0 33.748636725308515
345.0 33.46512977112235
355.0 33.39803319912667
365.0 33.549259930723665
375.0 33.85606662445477
387.0 34.297151995990276
400.0 34.60709219023319
412.0 34.51204835902428
425.0 34.17408448382399
437.0 33.92101004459282
450.0 33.953517630811334
462.0 34.175075236817776
475.0 34.44048334420701
487.0 34.4210655391595
500.0 34.07068260745976
515.0 34.02743849857545
530.0 34.20579962074186
545.0 34.2421407157687
560.0 33.68459787403653
580.0 33.42663967474317
600.0 33.773338976618135
615.0 34.061988322522865
630.0 34.25291843560136
650.0 34.066678827833115
670.0 33.776370779702134
690.0 33.48659427540886
710.0 32.97297363188463
730.0 32.39909237169705
750.0 32.59019539448133
775.0 33.43230047084458
800.0 33.643755384064235
825.0 32.81435837291653
850.0 33.0174524565264
875.0 34.099146836656985
900.0 33.98755672287177
925.0 33.745361412862565
950.0 34.27281268372795
975.0 33.46102808389912
1000.0 33.60339002379445
1030.0 33.78882795473069
1060.0 33.392768322563654
1090.0 33.641017589135856
1120.0 33.91168923424999
1150.0 33.599100811457305
1180.0 33.79549810703398
1220.0 33.96211019462075
1250.0 34.164097696600436
1280.0 34.62369611506804
1320.0 34.8319882108741
1360.0 34.890164033021364
1400.0 34.43203348053919
1450.0 34.017147120372215
1500.0 34.78051056677805
1550.0 34.806935277684175
1600.0 34.82569712097032
1650.0 34.50249344661418
1700.0 34.713528028610824
1750.0 34.79345449970003
1800.0 34.73301533629788
1850.0 34.57344564399489
1900.0 34.63508444038146
1950.0 34.86642341734705
2000.0 34.79853625591818
2060.0 34.990813075014756
2120.0 35.217943979305176
2180.0 34.396991728273946
2240.0 34.263987433539484
2300.0 34.216529836791125
2360.0 33.96474514583974
2400.0 34.099127038912485
2500.0 35.05827144536394
2580.0 35.60020628429345
2650.0 35.90785218202595
2720.0 35.9396618824604
2800.0 36.39770648667434
2900.0 36.65784223425155
3000.0 36.66072345358023
3070.0 36.65454193535348
3150.0 36.65917950769949
3250.0 37.004255561490936
3350.0 36.92889902100316
3450.0 37.39810379200179
3550.0 37.6469142690523
3650.0 37.4908617922097
3750.0 37.378177707700786
3870.0 37.18060740117818
4000.0 37.03406784016238
4120.0 37.07445201764281
4250.0 36.99798914517109
4370.0 36.72799169424053
4500.0 35.65701970488419
4620.0 35.32219009457279
4750.0 35.61516286633466
4870.0 34.56368783640136
5000.0 33.94517464393704
5150.0 34.27113842486975
5300.0 35.12652294276518
5450.0 32.56011577840417
5600.0 30.935927290243626
5800.0 31.094211619097877
6000.0 31.673817140078228
6150.0 33.481146415789794
6300.0 35.01594571470889
6500.0 33.814439853042074
6700.0 32.07335691534249
6900.0 31.994708790554768
7100.0 33.9811707557964
7300.0 34.14624021161629
7500.0 33.856680011789365
7750.0 34.85317111619179
8000.0 34.51241509233466
8250.0 35.88826985029701
8500.0 35.193438508780474
8750.0 34.04996086445831
9000.0 32.22787383455355
9250.0 32.46095871909756
9500.0 31.738731895730297
9750.0 33.4101832417856
