Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
20.5078,55.03410000000001,54.81903928430485,58.640777821800796,57.01560288457843,37.80343639972642,36.178261462504054,40
21.2402,58.87919999999998,58.84609598705485,62.80520582893651,61.16825504643283,37.67784094062202,36.040890158118344,40
21.9727,60.668400000000005,60.610255785347306,63.019394271572295,61.91863537950016,38.69162040584715,37.59086151377501,40
22.7051,61.564499999999995,61.47178529376386,62.51871000543581,61.96641966133747,39.50536563242639,38.95307528832805,40
23.4375,58.033699999999996,57.85190899342628,61.51597842922148,59.96663100121516,37.885277992211115,36.3359305642048,40
24.1699,61.341300000000004,61.25038112141182,63.598114204434566,62.50728048338654,38.74310063802528,37.652266916977254,40
25.6348,61.0724,61.06235911537068,64.99480311979784,63.368428746202085,37.6939303691686,36.067555995572846,40
26.3672,64.9319,64.9129837230367,66.50124037697002,65.74154460287266,39.17143912016404,38.411743346066686,40
27.0996,64.4646,64.40786010387139,66.1001398775314,65.25796707186502,39.14989303200636,38.30772022633998,40
27.832,64.4778,64.44078416843175,66.684410001417,65.63302714008448,38.80775702834727,37.75637416701474,40
29.2969,65.86630000000001,65.87499140411127,68.18616256937734,67.12771649962352,38.74727490448775,37.688828834733926,40
30.0293,66.5579,66.56604053528893,68.74650517600587,67.7331042818404,38.83293625344854,37.819535359283066,40
31.4941,68.42379999999999,68.44294848791752,70.20346779512482,69.37656122446603,39.06638726345149,38.2394806927927,40
32.2266,68.8797,68.89801644706043,70.55445846986848,69.76760259166666,39.13041385539377,38.34355797719195,40
33.6914,70.087,70.10418588132521,71.58137551282103,70.86596163320476,39.238224248120446,38.52281036850418,40
34.4238,70.7786,70.79496097722519,72.1569204811019,71.49346706949976,39.30149390772543,38.63804049612328,40
35.8887,71.7325,71.75195044881423,73.02270888562141,72.39800032915493,39.3539501196593,38.729241563192815,40
37.3535,72.629,72.65126340136368,73.8664046043933,73.2661154718068,39.38514792955688,38.78485879697038,40
38.8184,73.7898,73.81655075934374,74.98062251672788,74.40461149234106,39.41193926700268,38.835928242615864,40
39.5508,74.20729999999999,74.23422571078679,75.35042047549075,74.79707363234031,39.43715207844647,38.88380523529604,40
41.0156,75.1174,75.14598488898193,76.19128802408251,75.66973889417561,39.47624599480632,38.95469686489942,40
42.4805,76.2074,76.23743452939613,77.22500025894932,76.73327095870923,39.5041635706869,39.0124342704468,40
43.9453,76.8596,76.88717623185191,77.74771901487291,77.31244453687161,39.5747316949803,39.139457216979,40
45.4102,77.6212,77.64916337516517,78.45858789330451,78.046472713873,39.60269066129217,39.19057548186066,40
47.6074,78.7094,78.73807025977902,79.47913535139183,79.10211815681826,39.63595210296076,39.25893490838719,40
49.0723,79.2737,79.30182944825229,79.99621819551552,79.63986368096487,39.66196576728743,39.30561125273677,40
50.5371,79.8091,79.83739282621573,80.49796520912703,80.15969364207797,39.677699184137765,39.3394276170887,40
52.7344,80.596,80.62258366164937,81.19736124587128,80.89960011407898,39.722983547570394,39.425222415778094,40
54.1992,80.9145,80.94270572911238,81.52502575117963,81.2248534903343,39.71785223877808,39.41767997793275,40
56.3965,81.4007,81.42717207751926,81.93333473357318,81.66762038621184,39.75955169130742,39.49383734394608,40
58.5938,82.0145,82.04176412316723,82.52338971699807,82.27178973423172,39.76997438893551,39.51837440616916,40
60.0586,82.1871,82.2130863639166,82.66114679084605,82.42425096733315,39.78883539658345,39.551939573070555,40
62.2559,82.6426,82.66614339457553,83.05372468431662,82.84770626000933,39.818437134566196,39.61241871025891,40
64.4531,82.8969,82.92224185883704,83.31369511229181,83.10296762090907,39.81927423792797,39.60854674654523,40
66.6504,83.0494,83.0737997095904,83.4253286080622,83.23605719394179,39.837742515648614,39.6484711015282,40
69.5801,83.30050000000001,83.32360794933471,83.63273795990786,83.4624636645653,39.86114428476941,39.69086998942686,40
71.7773,83.411,83.43342969975048,83.71523327537436,83.55906029110213,39.87436940864835,39.71819642437612,40
