Freq "Early Reflections"
20.5078 49.926882193390995
21.9727 50.64710740603236
23.4375 52.233502795645265
24.9023 53.267507819031394
26.3672 54.39603791129535
27.832 55.779444415686115
29.2969 56.61119646024683
30.7617 58.38924216084068
32.2266 59.69906879310982
33.6914 61.04091523524012
35.1562 62.37493747070634
36.6211 63.16283177033857
38.0859 64.392465731089
39.5508 65.68886955222072
41.0156 67.11483539784892
42.4805 68.49039992450028
43.9453 69.24951387594976
45.4102 70.30176323135261
46.875 71.58200692372748
48.3398 72.58575768373932
51.2695 74.42219977882884
52.7344 75.30161363454228
54.1992 76.19065939156249
55.6641 77.07276266729907
58.5938 78.59418572483256
60.0586 79.26283570820273
62.9883 80.57699290172405
64.4531 81.08784639119921
67.3828 82.03054378447175
68.8477 82.42291409254203
71.7773 83.20752263831919
74.707 83.77485271244667
77.6367 84.09934544682847
79.1016 84.259617867069
82.0312 84.5656572964297
84.9609 84.80986362128355
87.8906 84.89960500118615
90.8203 85.07778105849602
95.2148 85.16081619261477
98.1445 85.15732565172134
101.074 85.17832895812288
105.469 85.22191121758549
108.398 85.22527939784901
112.793 85.05020708201083
117.188 84.88390165313179
120.117 84.96466615237382
124.512 85.10777568012577
128.906 84.97019979742508
133.301 84.85333749441988
139.16 84.64825753458658
143.555 84.47893359016578
147.949 84.46966151396238
153.809 84.39408067930304
159.668 83.86907262116493
165.527 83.63015350374707
171.387 83.8016295843068
177.246 83.74010242051172
183.105 83.7932680776985
188.965 83.80137093101577
196.289 83.5477572669846
203.613 83.05884490204751
210.938 83.13293294451822
218.262 83.10281496439251
225.586 82.87322140736696
232.91 82.61942205878232
241.699 82.62397398446267
250.488 82.1642743350036
259.277 82.63903292252463
268.066 82.77414191703728
276.855 82.25622369814177
287.109 81.84011636369549
297.363 82.59057344600636
307.617 82.22276456474619
319.336 81.54818833895487
329.59 81.41198192815554
341.309 81.78216109018769
353.027 81.47932484987072
366.211 81.91424813124861
379.395 81.3426184551916
392.578 81.23151504708315
405.762 81.23651891053875
420.41 81.16067123545749
435.059 81.60781022079881
451.172 81.4572040649247
465.82 81.32603263003409
483.398 81.70101752112531
499.512 82.06219451304354
517.09 82.44571328138738
536.133 82.80209093873161
555.176 82.1477033448561
574.219 82.2071931087009
594.727 82.25979535196522
615.234 81.65777233175977
637.207 81.78016849367143
659.18 81.21570906704618
682.617 81.27299998142226
707.52 82.1583586338952
732.422 82.22641430763987
757.324 82.92226367905278
785.156 82.87588025696955
811.523 82.78086396094179
840.82 83.14218253417302
870.117 82.53151892289075
900.879 82.46862926061998
933.105 82.11928920036816
965.332 82.18218144843381
1000.49 82.07351889274018
1035.64 82.07195990233247
1072.27 82.03225347837686
1108.89 81.78020507891827
1148.44 81.6006572899028
1189.45 81.51257012544161
1230.47 81.26688628240441
1274.41 81.51215269820793
1319.82 81.37758236375284
1366.7 80.8023718273494
1413.57 80.14619287920289
1463.38 79.61329850948648
1516.11 80.46629513125369
1568.85 81.11837338010612
1624.51 81.07666460700304
1681.64 80.71194975307593
1741.7 80.92718162158009
1803.22 81.269604363227
1866.21 80.8121334224969
1932.13 80.69123446140273
1999.51 81.20895905575496
2069.82 81.03673478991571
2143.07 80.50458996954382
2219.24 80.42799293506413
2296.88 80.61601036606127
2378.91 80.52569209418056
2462.4 80.48408432713033
2548.83 80.72238553186534
2639.65 80.7190268525051
2731.93 80.66389499581236
2828.61 80.74042798813944
2928.22 80.62045084910567
3030.76 80.62364713306188
3137.7 80.67680689071156
3249.02 80.89298635036562
3363.28 80.91911694087858
3481.93 80.79810029849686
3604.98 80.76229053257566
3732.42 80.85326101535796
3864.26 80.81783458024543
4000.49 81.00569410478458
4141.11 80.97243765594268
4287.6 80.87125364855962
4438.48 80.78218751333279
4595.21 80.7652895471849
4756.35 80.67899597751232
4924.8 80.50052193789126
5097.66 80.58862677635297
5277.83 80.46994315988876
5463.87 80.40498815511042
5657.23 80.34131862412717
5856.45 80.25058956805407
6062.99 80.1688952795342
6276.86 79.92556155034096
6498.05 79.74539900638466
6726.56 79.62757620674016
6963.87 79.53275295416599
7209.96 79.44591290356752
7464.84 79.25025879314252
7727.05 79.22231751989115
7999.51 79.2152848432966
8282.23 79.19294995508419
8573.73 79.20860258726601
8876.95 79.20237978181245
9188.96 79.16112542907253
9514.16 79.1630133311328
9849.61 79.1649603344026
10196.8 79.42284013968744
10555.7 79.46739876586896
10927.7 80.05593005892072
11313.0 80.30556844204968
11712.9 80.22482344687364
12126.0 80.29274909533514
12553.7 80.26047204080363
12996.1 80.68817985344232
13454.6 80.93424546045212
13929.2 80.7581004510011
14419.9 80.23898619005901
14928.2 79.29678907574993
15455.6 78.13996833174905
16000.5 76.84356038053296
16564.5 75.87197602875527
17148.9 75.5638987112399
17752.4 75.77176119500938
18379.4 75.52093274066645
19026.9 74.37564173705779
19697.8 72.92616621642948
19999.5 72.26659317368222
