Freq "DI offset"
20.507812 50
21.240234 50
22.705078 50
23.4375 50
24.169922 50
25.634766 50
26.367188 50
27.099609 50
28.564453 50
29.296875 50
30.761719 50
32.226562 50
32.958984 50
34.423828 50
35.888672 50
37.353516 50
38.818359 50
40.283203 50
41.748047 50
43.212891 50
45.410156 50
46.875 50
48.339844 50
50.537109 50
52.734375 50
54.199219 50
56.396484 50
58.59375 50
60.791016 50
62.988281 50
65.185547 50
68.115234 50
70.3125 50
73.242188 50
75.439453 50
78.369141 50
81.298828 50
84.228516 50
87.158203 50
90.820312 50
93.75 50
97.412109 50
101.074219 50
104.736328 50
108.398438 50
112.792969 50
116.455078 50
120.849609 50
125.244141 50
129.638672 50
134.765625 50
139.160156 50
144.287109 50
149.414062 50
155.273438 50
160.400391 50
166.259766 50
172.119141 50
178.710938 50
185.302734 50
191.894531 50
198.486328 50
205.810547 50
213.134766 50
220.458984 50
228.515625 50
236.572266 50
245.361328 50
254.150391 50
262.939453 50
272.460938 50
281.982422 50
292.236328 50
302.490234 50
313.476562 50
324.462891 50
336.181641 50
348.632812 50
361.083984 50
373.535156 50
386.71875 50
400.634766 50
415.283203 50
429.931641 50
445.3125 50
460.693359 50
477.539062 50
494.384766 50
511.962891 50
529.541016 50
548.583984 50
568.359375 50
588.134766 50
609.375 50
630.615234 50
653.320312 50
676.025391 50
700.195312 50
725.097656 50
750.732422 50
777.832031 50
804.931641 50
833.496094 50
862.792969 50
893.554688 50
925.048828 50
958.007812 50
991.699219 50
1026.855469 50
1063.476562 50
1100.830078 50
1140.380859 50
1180.664062 50
1222.412109 50
1265.625 50
1310.302734 50
1356.445312 50
1404.785156 50
1453.857422 50
1505.859375 50
1558.59375 50
1613.525391 50
1670.654297 50
1729.980469 50
1790.771484 50
1854.492188 50
1919.677734 50
1987.792969 50
2058.105469 50
2130.615234 50
2206.054688 50
2283.691406 50
2364.257812 50
2447.753906 50
2534.179688 50
2624.267578 50
2716.552734 50
2812.5 50
2912.109375 50
3014.648438 50
3120.849609 50
3231.445312 50
3345.703125 50
3463.623047 50
3585.9375 50
3712.646484 50
3843.75 50
3979.248047 50
4119.873047 50
4264.892578 50
4415.771484 50
4571.044922 50
4732.910156 50
4899.902344 50
5072.753906 50
5251.464844 50
5436.767578 50
5628.662109 50
5827.148438 50
6032.958984 50
6246.09375 50
6466.552734 50
6694.335938 50
6930.908203 50
7175.537109 50
7428.222656 50
7690.429688 50
7962.158203 50
8242.675781 50
8533.447266 50
8834.472656 50
9146.484375 50
9468.75 50
9802.734375 50
10149.169922 50
10506.591797 50
10877.929688 50
11260.986328 50
11658.691406 50
12069.580078 50
12495.849609 50
12936.767578 50
13393.066406 50
13865.478516 50
14354.003906 50
14860.839844 50
15384.521484 50
15927.246094 50
16489.013672 50
17070.556641 50
17673.339844 50
18296.630859 50
18941.894531 50
19609.863281 50
