Freq,Floor Bounce,Ceiling Bounce,Front Wall Bounce,Side Wall Bounce,Rear Wall Bounce,Total Early Reflection
20.5078,61.14847771538267,55.48295182277032,58.06794921962346,58.322123916655315,58.22909750922231,58.623354785393914
21.9727,64.05030527992123,59.08697698270187,61.43886794795871,61.52976532526439,61.27489129954144,61.76541538992426
23.4375,66.0119370576311,61.58159151625854,63.68340071707054,63.74531447185221,63.52633563818999,63.94024031164294
24.9023,67.39739709474385,63.208364550310804,65.20061093198656,65.18476050837414,64.71751437059093,65.35548905822604
26.3672,69.57624912542676,65.83270890001238,67.64710503138947,67.61047079400656,67.23495774973829,67.74909999891649
27.832,71.12162091391396,67.68325510648988,69.37120623052951,69.27362919708023,68.78616545709275,69.39380981235422
29.2969,72.56329249653494,69.28611844383495,70.93181759188086,70.78575641006955,70.23476682849645,70.89622185593585
30.7617,73.87267837999138,70.7403704259416,72.33632137969187,72.17479032387796,71.62473096571541,72.27442748618544
32.2266,75.10516059685004,72.10397231300577,73.66629318751751,73.47499711198914,72.88178993408313,73.56283631600692
33.6914,76.1917732379477,73.36553601552576,74.85668029706919,74.64362674305882,74.03390194120637,74.72335632347854
35.1562,77.02288928469274,74.27555009640389,75.739531600732,75.51226404935763,74.90398432966525,75.59078081684581
36.6211,77.81831296151265,75.1138452998781,76.58012049484148,76.32954538196292,75.69069965553265,76.40474536899352
38.0859,78.66014302629696,76.00057634673296,77.486189130801,77.18501398278707,76.38487081900894,77.24480909287827
39.5508,79.32583649314553,76.78848026629397,78.21642455768793,77.90824377920346,77.14713326799044,77.96990375990315
41.0156,79.89513536042065,77.4281354740497,78.82562504572915,78.50220367484053,77.70539786597975,78.56149072589842
42.4805,80.47696005620526,77.99208076634194,79.4195308570952,79.075065102908,78.2629987040882,79.13740039547558
43.9453,81.0872068222891,78.63254987844338,80.07099999236308,79.67847012353461,78.72414958758088,79.73581502371869
45.4102,81.609160947647,79.24492069047088,80.64584672832969,80.2339850212541,79.20408983893768,80.28338942159739
46.875,81.95190117746513,79.66671805358648,81.0122334157901,80.63399845034726,79.72774816526105,80.68368205521277
48.3398,82.34879005067134,80.11031933405837,81.42980549985512,81.06578124736002,80.25523116208628,81.12049518095117
51.2695,83.40854167163118,81.11094239128086,82.48106579245275,82.08030405969821,81.24234463935706,82.14830930576045
52.7344,83.94059950322124,81.6409651463731,83.027549313346,82.6067869889611,81.68537553930909,82.66774570004155
54.1992,84.36797414795775,82.10436554541096,83.4692772455318,83.06183611685601,82.2066822155245,83.12447805406374
55.6641,84.77484721509238,82.53316698637387,83.89005640214035,83.48063920444457,82.67327887021511,83.54989485706542
58.5938,85.71326782859477,83.46571259832434,84.85068275338004,84.39486128835935,83.5405998015053,84.4759078411093
60.0586,86.18543095110257,83.92916994124175,85.33293300952467,84.85290632393954,83.95474649532831,84.93681994633589
62.9883,87.00794106202426,84.74161458056828,86.17572653708467,85.66370709273482,84.73355842430583,85.75295560433703
64.4531,87.47473321012909,85.2414027345932,86.6721761318633,86.13406298817033,85.18029794117663,86.22908057430134
67.3828,88.26635216562816,86.17184751453168,87.52770281383327,86.96760952254265,85.78183143495214,87.03643180185544
68.8477,88.69048324390177,86.62161394840301,87.94568462067562,87.42728679268687,86.39183843245297,87.49871131010484
71.7773,89.49177828161932,87.36887858194844,88.74222115865096,88.1952261192909,87.2091734951584,88.28610826487034
74.707,90.2300854021714,88.0700461830013,89.46815537882573,88.9264714946288,87.97285413628113,89.01826807512597
77.6367,90.77816423537189,88.57195865913323,90.0060427840776,89.46788208359827,88.63093107232241,89.57291018310222
79.1016,91.0098579045348,88.77256419331015,90.23527902452307,89.67618343225776,88.87656915028403,89.79682818255311
82.0312,91.53309319351187,89.27591084161625,90.79141633642632,90.15492391113997,89.19274377719198,90.28274665322205
84.9609,91.81106061561049,89.62215293354123,91.10764913765782,90.45017370389071,89.47067153659349,90.58356765889984
87.8906,91.99745584887867,89.82496336229185,91.28287628545927,90.64414826455645,90.01054270392358,90.82816415754344
90.8203,92.64885504498902,90.42186235415109,91.97421846205695,91.19139818226157,90.44784444255231,91.42519846310532
95.2148,92.9620760977876,90.78149151935152,92.34204472953375,91.4805546809251,90.38835494060565,91.69650936759955
98.1445,92.89183077498886,90.6876835255996,92.27188987473755,91.38002525776606,90.24628655220967,91.60614737205651
101.074,92.6881569866699,90.47173864589242,92.08786393977365,91.14587479909439,89.90207791705343,91.37903011886476
105.469,92.36953577271966,90.18631062467573,91.81360355710942,90.79306618745345,89.2764536371162,91.02754575041065
108.398,92.2176376631367,90.10832447353486,91.65571824265784,90.67295895136886,89.2103164567055,90.90402486726458
112.793,91.69740613136216,89.45204183710935,91.07770311020215,90.08067293085999,88.86112989318389,90.35783497887779
117.188,91.01082111856047,88.29134827347956,90.30311795175696,89.13731818702486,87.80398618004897,89.47634694599633
120.117,91.12667522726329,88.52967742202772,90.54282790559614,89.30915382567186,87.65469722231862,89.61686022604509
124.512,91.10451157730766,88.68224798486614,90.55766896136964,89.36976137692992,88.11264689765207,89.71029788539971
128.906,90.75410209588104,88.23575084339939,90.21707449568228,88.8935472873096,87.65831006299993,89.30984289134979
133.301,90.49456727495873,87.86793590885345,89.99515027883218,88.52135973210292,86.61785114161312,88.92313499569191
139.16,89.78300365182338,87.4607598648803,89.3423210002456,88.06049266124411,85.94309569000116,88.32604801263842
143.555,89.17974466667512,86.47378608887423,88.65789608882967,87.19158543244397,85.24295164775316,87.58042588397218
147.949,89.54496456337829,86.90959507070093,89.18372435559861,87.55047411008739,85.11897041988905,87.94343900635963
153.809,89.1933025314371,86.97894579666186,88.93540036956576,87.39604165248505,85.42102979624391,87.79496340459849
159.668,88.24389860009966,86.21806528605822,88.02172998712163,86.51911272595338,83.86885484231989,86.8349829889762
165.527,87.78926823908334,85.51568209646688,87.52800392506255,85.72760545941826,83.64370633853531,86.2909481851584
171.387,88.26068670470146,85.895743514882,88.0840071952078,85.87585072510333,82.46644232123052,86.56152378618896
177.246,88.34193964525487,86.23731317423959,88.2532651897426,86.29766059432696,83.10024000882133,86.81691836549471
183.105,87.98178266661228,86.26786295501856,87.95895833577289,86.1601344015338,82.9993695262218,86.60738600386951
188.965,88.08895793950278,86.01103581371062,88.0437367313052,86.02757692129903,83.43770567069048,86.63098609293776
196.289,89.09814216276781,86.81963495305546,89.05410409089872,86.8931148556583,83.6942298943051,87.51384155292779
203.613,89.28726241162418,86.7449819135305,89.17964560430303,86.88021778751077,83.70965815880037,87.59157352325089
210.938,90.39302085804304,87.64280538798253,90.30084380189797,87.94369152743205,83.70984088158775,88.57979705189226
218.262,90.98795036077205,88.49146679642628,90.90855074282244,88.8613199269585,83.019267818726,89.20589162821739
225.586,90.69859751332508,88.19893121874047,90.54288925901572,88.62137474151423,85.38058181937036,89.0756218162849
232.91,90.89027550500451,87.59220487783149,90.55068707733314,88.15175276229829,84.78794595653333,88.91165760988973
241.699,91.54073557590816,88.56865397739494,91.47310654643375,89.12239215736888,84.38184292514883,89.67566571294633
250.488,89.82436992494738,87.55618177937386,89.89853070446473,87.98246648718406,83.16292298816627,88.25102063769857
259.277,90.72189658719829,87.31238214959627,90.53740483399376,87.85432642143284,83.85236867179883,88.69708361776236
268.066,91.78183006822532,89.05328261240504,91.80643752670153,89.48371162264058,84.00558997454267,89.97089959443973
276.855,90.35158488333654,87.93801370828416,90.3203770325678,87.76566475814354,84.80452136591217,88.67234218285671
287.109,89.84727477591697,87.54760852157388,89.68340763046696,87.13466611673867,82.50194120499833,88.00519012593246
297.363,91.26790298716782,88.23899328465507,91.37643074721764,88.62669977570856,81.6698383420139,89.29866879990622
307.617,90.28938035830016,88.15608439046746,90.88475763392832,88.74746738917216,82.00635725388884,88.87289270863057
319.336,90.59105101767858,88.32694049087819,91.17206991306362,88.84844430006213,83.13976175268805,89.1476872966433
329.59,90.3378426164574,88.14965664134837,90.7555302065012,88.8508273036695,83.60770029621891,88.94426105500028
341.309,90.62915695776343,88.42814173687607,91.1858554331605,88.45664868152765,82.63119758868108,89.08526068142703
353.027,91.2789059441185,88.95243452433975,91.82635942473173,89.23998508652924,83.64465789407909,89.75136671399649
366.211,90.7086164881279,89.381338540978,91.4680454334165,89.07456109739658,81.6099654613533,89.44443367441575
379.395,90.40169721844028,88.98311499640704,91.23621297369436,89.0582161785955,83.16705346666743,89.27354534881381
392.578,90.31861660337741,88.18137462797796,91.08701089652182,88.4453787228588,81.70981981384563,88.8826197449694
405.762,88.3988415112049,87.12614628244293,89.37612050929229,86.83961129021225,81.12652717241163,87.30204289778213
420.41,85.73746697305761,84.17663739329282,87.14456237812162,84.07198722439689,78.58281714142248,84.7189736498711
435.059,85.46554462781023,84.37400120040671,86.55410252026981,83.9417530714342,78.67129094114055,84.47020390632414
451.172,85.63498162550678,83.93663114020097,87.0623342414675,83.87665809474585,76.94829019592089,84.51994405036196
465.82,86.6797482329228,84.70292535233362,87.82810734088763,84.44660450668411,77.38700326127804,85.31615596751243
483.398,86.79066529094936,85.46629007758423,87.82995517990715,84.3278767482271,77.97540433257574,85.49010278127054
499.512,85.55528655851552,85.60846109585496,87.4728122999,84.09777425162746,77.45830171432821,85.03676808850093
