Freq "DI offset"
20.5078 40
21.9727 40
23.4375 40
25.6348 40
27.0996 40
29.2969 40
31.4941 40
33.6914 40
35.8887 40
38.8184 40
41.0156 40
43.9453 40
47.6074 40
50.5371 40
54.1992 40
58.5938 40
62.2559 40
66.6504 40
71.7773 40
76.9043 40
82.7637 40
88.623 40
94.4824 40
101.807 40
109.131 40
116.455 40
125.244 40
134.033 40
143.555 40
153.809 40
164.795 40
176.514 40
189.697 40
202.881 40
217.529 40
232.91 40
249.756 40
268.066 40
287.109 40
307.617 40
329.59 40
353.76 40
378.662 40
405.762 40
435.059 40
466.553 40
500.244 40
536.133 40
574.219 40
615.234 40
659.912 40
706.787 40
758.057 40
812.256 40
870.85 40
933.105 40
999.756 40
1071.53 40
1148.44 40
1231.2 40
1319.82 40
1414.31 40
1515.38 40
1624.51 40
1740.97 40
1866.21 40
2000.24 40
2143.8 40
2297.61 40
2462.4 40
2638.92 40
2828.61 40
3031.49 40
3249.02 40
3481.93 40
3732.42 40
3999.76 40
4286.87 40
4594.48 40
4924.8 40
5277.83 40
5656.49 40
6062.99 40
6498.05 40
6964.6 40
7464.11 40
8000.24 40
8574.46 40
9189.7 40
9848.88 40
10556.4 40
11313.7 40
12126.0 40
12996.1 40
13928.5 40
14928.2 40
15999.8 40
17148.2 40
18379.4 40
19698.5 40
19999.5 40
