Freq "DI offset"
20.5078 40
21.9727 40
23.4375 40
24.9023 40
26.3672 40
27.832 40
29.2969 40
31.4941 40
32.959 40
35.1562 40
37.3535 40
39.5508 40
41.748 40
43.9453 40
46.875 40
49.8047 40
52.7344 40
55.6641 40
59.3262 40
62.2559 40
65.918 40
70.3125 40
73.9746 40
79.1016 40
83.4961 40
88.623 40
93.75 40
98.877 40
105.469 40
111.328 40
117.92 40
125.244 40
132.568 40
140.625 40
148.682 40
157.471 40
166.992 40
176.514 40
187.5 40
198.486 40
210.205 40
222.656 40
235.84 40
249.756 40
265.137 40
280.518 40
297.363 40
314.941 40
333.984 40
353.76 40
374.268 40
396.973 40
420.41 40
445.312 40
471.68 40
500.244 40
529.541 40
561.035 40
594.727 40
629.883 40
667.236 40
706.787 40
749.268 40
793.945 40
840.82 40
890.625 40
944.092 40
999.756 40
1059.81 40
1122.8 40
1189.45 40
1259.77 40
1335.21 40
1414.31 40
1498.54 40
1587.16 40
1681.64 40
1781.98 40
1887.45 40
2000.24 40
2118.9 40
2244.87 40
2378.17 40
2519.53 40
2669.68 40
2828.61 40
2996.34 40
3175.05 40
3363.28 40
3563.23 40
3775.63 40
3999.76 40
4237.79 40
4489.75 40
4757.08 40
5039.79 40
5339.36 40
5656.49 40
5993.41 40
6349.37 40
6727.29 40
7127.2 40
7551.27 40
8000.24 40
8475.59 40
8979.49 40
9513.43 40
10079.6 40
10678.7 40
11313.7 40
11986.8 40
12699.5 40
13454.6 40
14254.4 40
15101.8 40
15999.8 40
16951.2 40
17959.7 40
19027.6 40
19999.5 40
