Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
20.0,24.258017202675347,23.753831653509422,24.9275305395264,23.949802968911882,19.80402868459754,18.82630111398302,20
20.2909,24.386953315601943,23.884598336405816,25.047629643556746,24.076440770533907,19.80815756587191,18.83696869284907,20
20.586,24.572891499945342,24.071757564707383,25.224010062441437,24.25951348459182,19.812244080115562,18.847747502265946,20
20.8855,25.024341569273048,24.524798734154388,25.666252230072274,24.708499223297565,19.816299510856823,18.858546504082113,20
21.1893,25.96928355136569,25.471283190408485,26.60248514163854,25.65106781595918,19.820215374449305,18.868798048769946,20
21.4975,26.746736785563314,26.25094237846423,27.371337378194738,26.426791111912507,19.824151266551723,18.879605000269493,20
21.8102,27.137682565591263,26.643117819996746,27.753302963365826,26.81528887393432,19.827828946062425,18.88981485663092,20
22.1274,27.35213896480863,26.859395570362835,27.959296220236553,27.027826289653547,19.83156928070929,18.900099350126283,20
22.4492,27.824596802718276,27.33345684143535,28.422937593311048,27.498118147839875,19.835338693595475,18.910519248124302,20
22.7758,28.814548107322793,28.32508822674245,29.40405065634897,28.485748487488706,19.839339739253745,18.92103757039348,20
23.1071,29.941009110452228,29.45293439459374,30.52149695974535,29.609744144024603,19.843190250569137,18.93143743484839,20
23.4432,30.6974715523599,30.21123097264038,31.269597473441223,30.36437134562567,19.84685962701471,18.941633499199156,20
23.7841,31.09293543307072,30.608692557791386,31.656815576484263,30.757963406552847,19.85072915123854,18.951876981307123,20
24.1301,31.484893989177408,31.002116548313268,32.04014081556497,31.14784791423446,19.854268634078807,18.9619757327483,20
24.4811,31.977361035337992,31.49652264648975,32.5246881919667,31.638732681893487,19.857789964596265,18.971834454523048,20
24.8372,32.452323390049344,31.973514066470045,32.99160006025767,32.112084082737056,19.86142998373299,18.981914006212378,20
25.1984,32.91928781677848,32.4417766123419,33.44983332862034,32.576766618090545,19.865009994251352,18.991943283721554,20
25.5649,33.57375975520205,33.09814587013648,34.09662640079526,33.22992227274571,19.868223597390767,19.00151946934122,20
